scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1900.554294,0.860339,1900.554294,0.860339,80,0
pure_ocs_ksp,100.000000,1645.221134,0.744755,1645.221134,0.744755,80,0
eps_ecmp,100.000000,1960.809996,0.887615,1960.809996,0.887615,80,0
ocs_eps_large_small,100.000000,1611.943663,0.729691,1611.943663,0.729691,80,0
pure_ocs_ksp_greedy,100.000000,1479.760898,0.669855,1479.760898,0.669855,80,0
ocs_eps_preset_greedy,100.000000,1735.574901,0.785656,1735.574901,0.785656,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2209.076787,1.000000,2209.076787,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2387.424364,1.080734,2387.424364,1.080734,80,0
pure_ocs_pruned,100.000000,2387.424364,1.080734,2387.424364,1.080734,80,0
ocs_eps_pruned,100.000000,1710.460747,0.774288,1710.460747,0.774288,80,0
