scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2554.030154,2.395610,2554.030154,2.395610,80,0
pure_ocs_ksp,100.000000,1407.799905,1.320478,1407.799905,1.320478,80,0
eps_ecmp,100.000000,1225.786674,1.149754,1225.786674,1.149754,80,0
ocs_eps_large_small,100.000000,1426.327924,1.337856,1426.327924,1.337856,80,0
pure_ocs_ksp_greedy,100.000000,1347.992806,1.264380,1347.992806,1.264380,80,0
ocs_eps_preset_greedy,100.000000,995.475843,0.933729,995.475843,0.933729,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1066.129244,1.000000,1066.129244,1.000000,80,0
pure_ocs_3hop_preset,100.000000,919.417474,0.862388,919.417474,0.862388,80,0
pure_ocs_pruned,100.000000,919.417474,0.862388,919.417474,0.862388,80,0
ocs_eps_pruned,100.000000,1041.410057,0.976814,1041.410057,0.976814,80,0
