scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,3142.800480,1.504395,3142.800480,1.504395,80,0
pure_ocs_ksp,99.000000,2627.458277,1.257711,2627.458277,1.257711,80,0
eps_ecmp,99.000000,2158.941811,1.033442,2158.941811,1.033442,80,0
ocs_eps_large_small,99.000000,2427.021121,1.161766,2427.021121,1.161766,80,0
pure_ocs_ksp_greedy,99.000000,2723.479670,1.303675,2723.479670,1.303675,80,0
ocs_eps_preset_greedy,99.000000,2666.095002,1.276206,2666.095002,1.276206,80,0
ocs_eps_preset_dynamic_greedy,99.000000,2089.078947,1.000000,2089.078947,1.000000,80,0
pure_ocs_3hop_preset,99.000000,2210.568222,1.058154,2210.568222,1.058154,80,0
pure_ocs_pruned,99.000000,2210.568222,1.058154,2210.568222,1.058154,80,0
ocs_eps_pruned,99.000000,2389.607861,1.143857,2389.607861,1.143857,80,0
