scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,2334.049563,1.689509,2334.049563,1.689509,80,0
pure_ocs_ksp,99.000000,1847.437473,1.337273,1847.437473,1.337273,80,0
eps_ecmp,99.000000,1330.719727,0.963246,1330.719727,0.963246,80,0
ocs_eps_large_small,99.000000,1703.063203,1.232768,1703.063203,1.232768,80,0
pure_ocs_ksp_greedy,99.000000,1292.616532,0.935664,1292.616532,0.935664,80,0
ocs_eps_preset_greedy,99.000000,1386.594761,1.003691,1386.594761,1.003691,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1381.495824,1.000000,1381.495824,1.000000,80,0
pure_ocs_3hop_preset,99.000000,1256.624281,0.909611,1256.624281,0.909611,80,0
pure_ocs_pruned,99.000000,1256.624281,0.909611,1256.624281,0.909611,80,0
ocs_eps_pruned,99.000000,1389.783266,1.005999,1389.783266,1.005999,80,0
