scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2009.813068,1.750326,2009.813068,1.750326,80,0
pure_ocs_ksp,95.000000,1334.203790,1.161944,1334.203790,1.161944,80,0
eps_ecmp,95.000000,1189.967971,1.036331,1189.967971,1.036331,80,0
ocs_eps_large_small,95.000000,1371.287329,1.194240,1371.287329,1.194240,80,0
pure_ocs_ksp_greedy,95.000000,1227.472031,1.068993,1227.472031,1.068993,80,0
ocs_eps_preset_greedy,95.000000,1284.612327,1.118756,1284.612327,1.118756,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1148.250994,1.000000,1148.250994,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1211.710457,1.055266,1211.710457,1.055266,80,0
pure_ocs_pruned,95.000000,1211.710457,1.055266,1211.710457,1.055266,80,0
ocs_eps_pruned,95.000000,1315.333469,1.145510,1315.333469,1.145510,80,0
