scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.273486,17,17,17
pure_ocs_ksp,1.072889,17,17,17
eps_ecmp,0.972119,17,17,17
ocs_eps_large_small,1.660049,17,17,17
pure_ocs_ksp_greedy,1.026142,17,17,17
ocs_eps_preset_greedy,1.050503,17,17,17
ocs_eps_preset_dynamic_greedy,1.000000,17,17,17
pure_ocs_3hop_preset,1.016236,17,17,17
pure_ocs_pruned,1.016236,17,17,17
ocs_eps_pruned,1.030727,17,17,17
