scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,2356.919,1.144,2356.919,1.144,80,0
helios_t20,99.0,2226.108,1.081,2226.108,1.081,80,0
helios_t30,99.0,2143.243,1.041,2143.243,1.041,80,0
helios_t40,99.0,1769.864,0.859,1769.864,0.859,80,0
helios_t50,99.0,2321.731,1.127,2321.731,1.127,80,0
helios_t60,99.0,2886.080,1.401,2886.080,1.401,80,0
helios_t70,99.0,3823.377,1.857,3823.377,1.857,80,0
helios_t80,99.0,3940.810,1.914,3940.810,1.914,80,0
helios_t90,99.0,3693.140,1.793,3693.140,1.793,80,0
hyacinth_dynamic,99.0,2059.401,1.000,2059.401,1.000,80,0
hyacinth_preset_t10,99.0,1883.757,0.915,1883.757,0.915,80,0
hyacinth_preset_t20,99.0,2346.052,1.139,2346.052,1.139,80,0
hyacinth_preset_t30,99.0,2292.193,1.113,2292.193,1.113,80,0
hyacinth_preset_t40,99.0,2602.767,1.264,2602.767,1.264,80,0
hyacinth_preset_t50,99.0,2553.417,1.240,2553.417,1.240,80,0
hyacinth_preset_t60,99.0,3278.876,1.592,3278.876,1.592,80,0
hyacinth_preset_t70,99.0,3310.500,1.608,3310.500,1.608,80,0
hyacinth_preset_t80,99.0,3779.966,1.835,3779.966,1.835,80,0
hyacinth_preset_t90,99.0,3955.984,1.921,3955.984,1.921,80,0
