scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,2180.706,1.284,2180.706,1.284,80,0
helios_t20,95.0,1594.274,0.938,1594.274,0.938,80,0
helios_t30,95.0,1611.153,0.948,1611.153,0.948,80,0
helios_t40,95.0,1589.944,0.936,1589.944,0.936,80,0
helios_t50,95.0,1921.250,1.131,1921.250,1.131,80,0
helios_t60,95.0,2112.665,1.243,2112.665,1.243,80,0
helios_t70,95.0,3217.529,1.894,3217.529,1.894,80,0
helios_t80,95.0,2820.305,1.660,2820.305,1.660,80,0
helios_t90,95.0,3465.492,2.040,3465.492,2.040,80,0
hyacinth_dynamic,95.0,1699.017,1.000,1699.017,1.000,80,0
hyacinth_preset_t10,95.0,1581.830,0.931,1581.830,0.931,80,0
hyacinth_preset_t20,95.0,2005.751,1.181,2005.751,1.181,80,0
hyacinth_preset_t30,95.0,1633.193,0.961,1633.193,0.961,80,0
hyacinth_preset_t40,95.0,2130.077,1.254,2130.077,1.254,80,0
hyacinth_preset_t50,95.0,2200.608,1.295,2200.608,1.295,80,0
hyacinth_preset_t60,95.0,2516.333,1.481,2516.333,1.481,80,0
hyacinth_preset_t70,95.0,3016.158,1.775,3016.158,1.775,80,0
hyacinth_preset_t80,95.0,3124.954,1.839,3124.954,1.839,80,0
hyacinth_preset_t90,95.0,3078.866,1.812,3078.866,1.812,80,0
