scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,4479.369431,2.210565,4479.369431,2.210565,80,0
pure_ocs_ksp,100.000000,2128.630813,1.050478,2128.630813,1.050478,80,0
eps_ecmp,100.000000,2529.611890,1.248361,2529.611890,1.248361,80,0
ocs_eps_large_small,100.000000,2226.406647,1.098730,2226.406647,1.098730,80,0
pure_ocs_ksp_greedy,100.000000,2216.117065,1.093652,2216.117065,1.093652,80,0
ocs_eps_preset_greedy,100.000000,2223.714750,1.097401,2223.714750,1.097401,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2026.345709,1.000000,2026.345709,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2084.914527,1.028904,2084.914527,1.028904,80,0
pure_ocs_pruned,100.000000,2084.914527,1.028904,2084.914527,1.028904,80,0
ocs_eps_pruned,100.000000,2226.652358,1.098851,2226.652358,1.098851,80,0
