seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.725
42,pure_ocs_ksp,1.912
42,eps_ecmp,1.566
42,pure_ocs_ksp_greedy,0.930
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.991
42,ocs_eps_pruned,1.035
42,ocs_eps_large_small,1.018
42,ocs_eps_preset_greedy,1.026
42,pure_ocs_3hop_preset,0.991
43,ocs_eps_global_ksp,1.010
43,pure_ocs_ksp,0.883
43,eps_ecmp,1.011
43,pure_ocs_ksp_greedy,0.692
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,0.863
43,ocs_eps_pruned,0.636
43,ocs_eps_large_small,0.634
43,ocs_eps_preset_greedy,0.988
43,pure_ocs_3hop_preset,0.863
44,ocs_eps_global_ksp,1.582
44,pure_ocs_ksp,1.317
44,eps_ecmp,1.435
44,pure_ocs_ksp_greedy,1.609
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,0.881
44,ocs_eps_pruned,0.936
44,ocs_eps_large_small,0.973
44,ocs_eps_preset_greedy,0.986
44,pure_ocs_3hop_preset,0.881
45,ocs_eps_global_ksp,1.658
45,pure_ocs_ksp,1.200
45,eps_ecmp,1.341
45,pure_ocs_ksp_greedy,1.195
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,0.974
45,ocs_eps_pruned,1.096
45,ocs_eps_large_small,1.046
45,ocs_eps_preset_greedy,1.247
45,pure_ocs_3hop_preset,0.974
46,ocs_eps_global_ksp,1.263
46,pure_ocs_ksp,0.997
46,eps_ecmp,1.514
46,pure_ocs_ksp_greedy,0.898
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,0.871
46,ocs_eps_pruned,0.990
46,ocs_eps_large_small,0.901
46,ocs_eps_preset_greedy,0.853
46,pure_ocs_3hop_preset,0.871
47,ocs_eps_global_ksp,1.591
47,pure_ocs_ksp,1.196
47,eps_ecmp,1.231
47,pure_ocs_ksp_greedy,0.994
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.364
47,ocs_eps_pruned,1.476
47,ocs_eps_large_small,1.330
47,ocs_eps_preset_greedy,1.735
47,pure_ocs_3hop_preset,1.364
48,ocs_eps_global_ksp,2.211
48,pure_ocs_ksp,1.050
48,eps_ecmp,1.248
48,pure_ocs_ksp_greedy,1.094
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.029
48,ocs_eps_pruned,1.099
48,ocs_eps_large_small,1.099
48,ocs_eps_preset_greedy,1.097
48,pure_ocs_3hop_preset,1.029
49,ocs_eps_global_ksp,0.989
49,pure_ocs_ksp,1.021
49,eps_ecmp,1.008
49,pure_ocs_ksp_greedy,0.737
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,0.720
49,ocs_eps_pruned,0.685
49,ocs_eps_large_small,1.004
49,ocs_eps_preset_greedy,0.755
49,pure_ocs_3hop_preset,0.720
50,ocs_eps_global_ksp,1.720
50,pure_ocs_ksp,1.010
50,eps_ecmp,1.074
50,pure_ocs_ksp_greedy,1.026
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.887
50,ocs_eps_pruned,0.944
50,ocs_eps_large_small,1.220
50,ocs_eps_preset_greedy,1.141
50,pure_ocs_3hop_preset,0.887
51,ocs_eps_global_ksp,1.238
51,pure_ocs_ksp,0.980
51,eps_ecmp,1.118
51,pure_ocs_ksp_greedy,0.933
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.809
51,ocs_eps_pruned,0.613
51,ocs_eps_large_small,0.976
51,ocs_eps_preset_greedy,1.007
51,pure_ocs_3hop_preset,0.809
