scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.315898,17,17,17
pure_ocs_ksp,1.024550,17,17,17
eps_ecmp,0.946846,17,17,17
ocs_eps_large_small,1.545318,17,17,17
pure_ocs_ksp_greedy,0.990608,17,17,17
ocs_eps_preset_greedy,0.979020,17,17,17
ocs_eps_preset_dynamic_greedy,1.000000,17,17,17
pure_ocs_3hop_preset,0.994326,17,17,17
pure_ocs_pruned,0.994326,17,17,17
ocs_eps_pruned,0.981292,17,17,17
