scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2198.261,1.216,2198.261,1.216,48,0
pure_ocs_ksp,100.0,2248.985,1.244,2248.985,1.244,48,0
eps_ecmp,100.0,1207.452,0.668,1207.452,0.668,48,0
ocs_eps_large_small,100.0,2642.330,1.461,2642.330,1.461,48,0
pure_ocs_ksp_greedy,100.0,1863.240,1.031,1863.240,1.031,48,0
ocs_eps_preset_greedy,100.0,2674.800,1.479,2674.800,1.479,48,0
ocs_eps_preset_dynamic_greedy,100.0,1807.968,1.000,1807.968,1.000,48,0
pure_ocs_3hop_preset,100.0,2068.599,1.144,2068.599,1.144,48,0
pure_ocs_pruned,100.0,2068.599,1.144,2068.599,1.144,48,0
ocs_eps_pruned,100.0,1847.699,1.022,1847.699,1.022,48,0
