case_base,seed,scheduler,avg_relative_cct_vs_dynamic
spread0ms,42,ocs_eps_global_ksp,2.901
spread0ms,42,pure_ocs_ksp,1.266
spread0ms,42,eps_ecmp,0.657
spread0ms,42,ocs_eps_large_small,1.339
spread0ms,42,pure_ocs_ksp_greedy,1.114
spread0ms,42,ocs_eps_preset_greedy,1.020
spread0ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,42,pure_ocs_3hop_preset,1.078
spread0ms,42,pure_ocs_pruned,1.078
spread0ms,42,ocs_eps_pruned,0.951
spread0ms,43,ocs_eps_global_ksp,2.962
spread0ms,43,pure_ocs_ksp,1.511
spread0ms,43,eps_ecmp,0.673
spread0ms,43,ocs_eps_large_small,1.248
spread0ms,43,pure_ocs_ksp_greedy,1.401
spread0ms,43,ocs_eps_preset_greedy,1.196
spread0ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,43,pure_ocs_3hop_preset,1.216
spread0ms,43,pure_ocs_pruned,1.216
spread0ms,43,ocs_eps_pruned,1.067
spread0ms,44,ocs_eps_global_ksp,2.333
spread0ms,44,pure_ocs_ksp,1.174
spread0ms,44,eps_ecmp,0.660
spread0ms,44,ocs_eps_large_small,0.994
spread0ms,44,pure_ocs_ksp_greedy,1.004
spread0ms,44,ocs_eps_preset_greedy,0.949
spread0ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,44,pure_ocs_3hop_preset,0.854
spread0ms,44,pure_ocs_pruned,0.854
spread0ms,44,ocs_eps_pruned,0.881
spread0ms,45,ocs_eps_global_ksp,2.698
spread0ms,45,pure_ocs_ksp,1.475
spread0ms,45,eps_ecmp,0.660
spread0ms,45,ocs_eps_large_small,1.425
spread0ms,45,pure_ocs_ksp_greedy,1.276
spread0ms,45,ocs_eps_preset_greedy,1.232
spread0ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,45,pure_ocs_3hop_preset,1.333
spread0ms,45,pure_ocs_pruned,1.333
spread0ms,45,ocs_eps_pruned,0.939
spread0ms,46,ocs_eps_global_ksp,2.746
spread0ms,46,pure_ocs_ksp,1.292
spread0ms,46,eps_ecmp,0.724
spread0ms,46,ocs_eps_large_small,1.139
spread0ms,46,pure_ocs_ksp_greedy,1.183
spread0ms,46,ocs_eps_preset_greedy,1.092
spread0ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,46,pure_ocs_3hop_preset,1.206
spread0ms,46,pure_ocs_pruned,1.206
spread0ms,46,ocs_eps_pruned,0.906
spread0ms,47,ocs_eps_global_ksp,3.219
spread0ms,47,pure_ocs_ksp,1.524
spread0ms,47,eps_ecmp,0.699
spread0ms,47,ocs_eps_large_small,1.262
spread0ms,47,pure_ocs_ksp_greedy,1.267
spread0ms,47,ocs_eps_preset_greedy,1.139
spread0ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,47,pure_ocs_3hop_preset,1.186
spread0ms,47,pure_ocs_pruned,1.186
spread0ms,47,ocs_eps_pruned,1.041
spread0ms,48,ocs_eps_global_ksp,2.273
spread0ms,48,pure_ocs_ksp,1.131
spread0ms,48,eps_ecmp,0.667
spread0ms,48,ocs_eps_large_small,1.193
spread0ms,48,pure_ocs_ksp_greedy,1.050
spread0ms,48,ocs_eps_preset_greedy,1.040
spread0ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,48,pure_ocs_3hop_preset,1.155
spread0ms,48,pure_ocs_pruned,1.155
spread0ms,48,ocs_eps_pruned,0.914
spread0ms,49,ocs_eps_global_ksp,2.826
spread0ms,49,pure_ocs_ksp,1.401
spread0ms,49,eps_ecmp,0.617
spread0ms,49,ocs_eps_large_small,1.284
spread0ms,49,pure_ocs_ksp_greedy,1.213
spread0ms,49,ocs_eps_preset_greedy,1.055
spread0ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,49,pure_ocs_3hop_preset,1.055
spread0ms,49,pure_ocs_pruned,1.055
spread0ms,49,ocs_eps_pruned,0.979
spread0ms,50,ocs_eps_global_ksp,2.642
spread0ms,50,pure_ocs_ksp,1.273
spread0ms,50,eps_ecmp,0.680
spread0ms,50,ocs_eps_large_small,1.206
spread0ms,50,pure_ocs_ksp_greedy,1.205
spread0ms,50,ocs_eps_preset_greedy,1.213
spread0ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,50,pure_ocs_3hop_preset,1.091
spread0ms,50,pure_ocs_pruned,1.091
spread0ms,50,ocs_eps_pruned,0.936
spread0ms,51,ocs_eps_global_ksp,2.384
spread0ms,51,pure_ocs_ksp,1.237
spread0ms,51,eps_ecmp,0.726
spread0ms,51,ocs_eps_large_small,1.090
spread0ms,51,pure_ocs_ksp_greedy,1.076
spread0ms,51,ocs_eps_preset_greedy,1.050
spread0ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,51,pure_ocs_3hop_preset,1.058
spread0ms,51,pure_ocs_pruned,1.058
spread0ms,51,ocs_eps_pruned,1.042
spread100ms,42,ocs_eps_global_ksp,1.528
spread100ms,42,pure_ocs_ksp,1.152
spread100ms,42,eps_ecmp,1.119
spread100ms,42,ocs_eps_large_small,1.085
spread100ms,42,pure_ocs_ksp_greedy,1.303
spread100ms,42,ocs_eps_preset_greedy,1.181
spread100ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,42,pure_ocs_3hop_preset,1.104
spread100ms,42,pure_ocs_pruned,1.104
spread100ms,42,ocs_eps_pruned,1.107
spread100ms,43,ocs_eps_global_ksp,1.465
spread100ms,43,pure_ocs_ksp,1.024
spread100ms,43,eps_ecmp,1.132
spread100ms,43,ocs_eps_large_small,0.948
spread100ms,43,pure_ocs_ksp_greedy,0.970
spread100ms,43,ocs_eps_preset_greedy,1.074
spread100ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,43,pure_ocs_3hop_preset,1.170
spread100ms,43,pure_ocs_pruned,1.170
spread100ms,43,ocs_eps_pruned,1.258
spread100ms,44,ocs_eps_global_ksp,1.841
spread100ms,44,pure_ocs_ksp,1.128
spread100ms,44,eps_ecmp,1.005
spread100ms,44,ocs_eps_large_small,1.234
spread100ms,44,pure_ocs_ksp_greedy,1.032
spread100ms,44,ocs_eps_preset_greedy,0.937
spread100ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,44,pure_ocs_3hop_preset,0.988
spread100ms,44,pure_ocs_pruned,0.988
spread100ms,44,ocs_eps_pruned,0.944
spread100ms,45,ocs_eps_global_ksp,1.249
spread100ms,45,pure_ocs_ksp,0.906
spread100ms,45,eps_ecmp,1.015
spread100ms,45,ocs_eps_large_small,1.013
spread100ms,45,pure_ocs_ksp_greedy,0.861
spread100ms,45,ocs_eps_preset_greedy,0.972
spread100ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,45,pure_ocs_3hop_preset,0.848
spread100ms,45,pure_ocs_pruned,0.848
spread100ms,45,ocs_eps_pruned,0.837
spread100ms,46,ocs_eps_global_ksp,1.459
spread100ms,46,pure_ocs_ksp,1.031
spread100ms,46,eps_ecmp,1.282
spread100ms,46,ocs_eps_large_small,0.938
spread100ms,46,pure_ocs_ksp_greedy,0.906
spread100ms,46,ocs_eps_preset_greedy,1.181
spread100ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,46,pure_ocs_3hop_preset,1.173
spread100ms,46,pure_ocs_pruned,1.173
spread100ms,46,ocs_eps_pruned,0.986
spread100ms,47,ocs_eps_global_ksp,1.743
spread100ms,47,pure_ocs_ksp,1.201
spread100ms,47,eps_ecmp,1.177
spread100ms,47,ocs_eps_large_small,0.940
spread100ms,47,pure_ocs_ksp_greedy,0.953
spread100ms,47,ocs_eps_preset_greedy,0.797
spread100ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,47,pure_ocs_3hop_preset,0.964
spread100ms,47,pure_ocs_pruned,0.964
spread100ms,47,ocs_eps_pruned,0.847
spread100ms,48,ocs_eps_global_ksp,1.700
spread100ms,48,pure_ocs_ksp,0.834
spread100ms,48,eps_ecmp,0.954
spread100ms,48,ocs_eps_large_small,1.038
spread100ms,48,pure_ocs_ksp_greedy,0.952
spread100ms,48,ocs_eps_preset_greedy,0.965
spread100ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,48,pure_ocs_3hop_preset,0.847
spread100ms,48,pure_ocs_pruned,0.847
spread100ms,48,ocs_eps_pruned,0.944
spread100ms,49,ocs_eps_global_ksp,1.189
spread100ms,49,pure_ocs_ksp,1.114
spread100ms,49,eps_ecmp,0.979
spread100ms,49,ocs_eps_large_small,1.034
spread100ms,49,pure_ocs_ksp_greedy,0.917
spread100ms,49,ocs_eps_preset_greedy,0.995
spread100ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,49,pure_ocs_3hop_preset,0.958
spread100ms,49,pure_ocs_pruned,0.958
spread100ms,49,ocs_eps_pruned,0.967
spread100ms,50,ocs_eps_global_ksp,1.835
spread100ms,50,pure_ocs_ksp,1.154
spread100ms,50,eps_ecmp,1.332
spread100ms,50,ocs_eps_large_small,1.086
spread100ms,50,pure_ocs_ksp_greedy,1.145
spread100ms,50,ocs_eps_preset_greedy,1.014
spread100ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,50,pure_ocs_3hop_preset,1.087
spread100ms,50,pure_ocs_pruned,1.087
spread100ms,50,ocs_eps_pruned,1.135
spread100ms,51,ocs_eps_global_ksp,1.597
spread100ms,51,pure_ocs_ksp,0.994
spread100ms,51,eps_ecmp,0.987
spread100ms,51,ocs_eps_large_small,0.863
spread100ms,51,pure_ocs_ksp_greedy,0.997
spread100ms,51,ocs_eps_preset_greedy,0.850
spread100ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,51,pure_ocs_3hop_preset,0.852
spread100ms,51,pure_ocs_pruned,0.852
spread100ms,51,ocs_eps_pruned,0.874
