model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
L1,L,64,8,20,14,0.500000,"[0,1,2,3,6,7,8,11,12,13,14,17,18,19]","[141,7,67,139,149,71,31,150]|[29,60,62,68,102,117,110,137]|[28,143,118,19,140,55,27,158]|[99,4,30,20,52,151,15,95]|[11,14,94,51,92,53,6,21]|[22,109,138,63,101,70,111,54]|[119,100,69,66,23,116,148,103]|[5,159,12,61,142,93,13,108]"
M1,M,40,5,20,12,0.466667,"[0,1,2,5,6,9,12,14,15,17,18,19]","[122,0,114,153,145]|[125,78,157,79,2]|[48,44,115,126,154]|[136,112,47,18,147]|[98,123,156,3,113]|[124,155,144,10,45]|[127,77,46,76,17]|[146,1,97,49,50]"
S1,S,32,5,15,10,0.500000,"[1,2,4,5,7,8,13,15,16,19]","[152,34,132,64]|[128,130,58,104]|[106,131,133,65]|[42,33,129,16]|[105,9,43,39]|[36,35,134,121]|[107,59,56,41]|[37,38,135,57]"
