1024, 0.0079
30720, 0.0238
49152, 0.0357
71680, 0.0397
228352, 0.0437
342016, 0.0556
480256, 0.0714
569344, 0.1349
721920, 0.1706
856064, 0.2143
1085440, 0.2460
1286144, 0.2897
1472512, 0.3373
1867776, 0.3651
2368512, 0.3889
3003392, 0.4484
3559424, 0.5198
3682304, 0.5714
4997120, 0.6111
6336512, 0.6349
7768064, 0.6944
9522176, 0.7579
11282432, 0.8016
14307328, 0.8175
18143232, 0.8333
25474048, 0.8373
32303104, 0.8413
36919680, 0.9087
43677440, 0.9683
52983936, 1.0000
