scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,2824.905253,1.199203,2824.905253,1.199203,80,0
pure_ocs_ksp,99.000000,2217.557339,0.941377,2217.557339,0.941377,80,0
eps_ecmp,99.000000,2859.416464,1.213854,2859.416464,1.213854,80,0
ocs_eps_large_small,99.000000,2166.664345,0.919773,2166.664345,0.919773,80,0
pure_ocs_ksp_greedy,99.000000,1998.163602,0.848242,1998.163602,0.848242,80,0
ocs_eps_preset_greedy,99.000000,1983.032542,0.841819,1983.032542,0.841819,80,0
ocs_eps_preset_dynamic_greedy,99.000000,2355.651946,1.000000,2355.651946,1.000000,80,0
pure_ocs_3hop_preset,99.000000,2750.795822,1.167743,2750.795822,1.167743,80,0
pure_ocs_pruned,99.000000,2750.795822,1.167743,2750.795822,1.167743,80,0
ocs_eps_pruned,99.000000,2556.775140,1.085379,2556.775140,1.085379,80,0
