scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2571.715616,1.411198,2571.715616,1.411198,80,0
pure_ocs_ksp,95.000000,1810.690158,0.993595,1810.690158,0.993595,80,0
eps_ecmp,95.000000,1950.359815,1.070237,1950.359815,1.070237,80,0
ocs_eps_large_small,95.000000,1689.399293,0.927038,1689.399293,0.927038,80,0
pure_ocs_ksp_greedy,95.000000,1729.690984,0.949147,1729.690984,0.949147,80,0
ocs_eps_preset_greedy,95.000000,1789.102428,0.981749,1789.102428,0.981749,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1822.362866,1.000000,1822.362866,1.000000,80,0
pure_ocs_3hop_preset,95.000000,2009.682037,1.102789,2009.682037,1.102789,80,0
pure_ocs_pruned,95.000000,2009.682037,1.102789,2009.682037,1.102789,80,0
ocs_eps_pruned,95.000000,1940.818416,1.065001,1940.818416,1.065001,80,0
