scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1104.034863,1.279402,1104.034863,1.279402,80,0
pure_ocs_ksp,100.000000,854.984504,0.990792,854.984504,0.990792,80,0
eps_ecmp,100.000000,928.541685,1.076033,928.541685,1.076033,80,0
ocs_eps_large_small,100.000000,842.940827,0.976835,842.940827,0.976835,80,0
pure_ocs_ksp_greedy,100.000000,826.696848,0.958011,826.696848,0.958011,80,0
ocs_eps_preset_greedy,100.000000,888.648163,1.029803,888.648163,1.029803,80,0
ocs_eps_preset_dynamic_greedy,100.000000,862.930398,1.000000,862.930398,1.000000,80,0
pure_ocs_3hop_preset,100.000000,818.655343,0.948692,818.655343,0.948692,80,0
pure_ocs_pruned,100.000000,818.655343,0.948692,818.655343,0.948692,80,0
ocs_eps_pruned,100.000000,877.175381,1.016508,877.175381,1.016508,80,0
