scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1791.787,1.157,1791.787,1.157,48,0
pure_ocs_ksp,100.0,1977.023,1.277,1977.023,1.277,48,0
eps_ecmp,100.0,952.873,0.615,952.873,0.615,48,0
ocs_eps_large_small,100.0,2216.943,1.432,2216.943,1.432,48,0
pure_ocs_ksp_greedy,100.0,1573.213,1.016,1573.213,1.016,48,0
ocs_eps_preset_greedy,100.0,1959.198,1.266,1959.198,1.266,48,0
ocs_eps_preset_dynamic_greedy,100.0,1548.129,1.000,1548.129,1.000,48,0
pure_ocs_3hop_preset,100.0,1782.451,1.151,1782.451,1.151,48,0
pure_ocs_pruned,100.0,1782.451,1.151,1782.451,1.151,48,0
ocs_eps_pruned,100.0,1429.316,0.923,1429.316,0.923,48,0
