scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,4595.432,1.612,4595.432,1.612,48,0
pure_ocs_ksp,100.0,4394.098,1.542,4394.098,1.542,48,0
eps_ecmp,100.0,2072.208,0.727,2072.208,0.727,48,0
ocs_eps_large_small,100.0,3642.165,1.278,3642.165,1.278,48,0
pure_ocs_ksp_greedy,100.0,3208.028,1.126,3208.028,1.126,48,0
ocs_eps_preset_greedy,100.0,3336.811,1.171,3336.811,1.171,48,0
ocs_eps_preset_dynamic_greedy,100.0,2850.053,1.000,2850.053,1.000,48,0
pure_ocs_3hop_preset,100.0,3141.659,1.102,3141.659,1.102,48,0
pure_ocs_pruned,100.0,3141.659,1.102,3141.659,1.102,48,0
ocs_eps_pruned,100.0,2918.941,1.024,2918.941,1.024,48,0
