scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,1826.473,1.311,1826.473,1.311,80,0
helios_t20,95.0,1718.528,1.234,1718.528,1.234,80,0
helios_t30,95.0,1676.269,1.203,1676.269,1.203,80,0
helios_t40,95.0,1596.332,1.146,1596.332,1.146,80,0
helios_t50,95.0,1697.776,1.219,1697.776,1.219,80,0
helios_t60,95.0,2148.749,1.542,2148.749,1.542,80,0
helios_t70,95.0,2493.236,1.790,2493.236,1.790,80,0
helios_t80,95.0,2707.949,1.944,2707.949,1.944,80,0
helios_t90,95.0,2663.357,1.912,2663.357,1.912,80,0
hyacinth_dynamic,95.0,1393.062,1.000,1393.062,1.000,80,0
hyacinth_preset_t10,95.0,1506.734,1.082,1506.734,1.082,80,0
hyacinth_preset_t20,95.0,1305.217,0.937,1305.217,0.937,80,0
hyacinth_preset_t30,95.0,1373.680,0.986,1373.680,0.986,80,0
hyacinth_preset_t40,95.0,1656.553,1.189,1656.553,1.189,80,0
hyacinth_preset_t50,95.0,1674.044,1.202,1674.044,1.202,80,0
hyacinth_preset_t60,95.0,2378.458,1.707,2378.458,1.707,80,0
hyacinth_preset_t70,95.0,2658.498,1.908,2658.498,1.908,80,0
hyacinth_preset_t80,95.0,2619.758,1.881,2619.758,1.881,80,0
hyacinth_preset_t90,95.0,3169.940,2.276,3169.940,2.276,80,0
