scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,2767.524,1.430,2767.524,1.430,80,0
helios_t20,99.0,1935.458,1.000,1935.458,1.000,80,0
helios_t30,99.0,2456.092,1.269,2456.092,1.269,80,0
helios_t40,99.0,1659.573,0.857,1659.573,0.857,80,0
helios_t50,99.0,2041.508,1.055,2041.508,1.055,80,0
helios_t60,99.0,2583.110,1.334,2583.110,1.334,80,0
helios_t70,99.0,5244.086,2.709,5244.086,2.709,80,0
helios_t80,99.0,2915.319,1.506,2915.319,1.506,80,0
helios_t90,99.0,3477.428,1.796,3477.428,1.796,80,0
hyacinth_dynamic,99.0,1935.962,1.000,1935.962,1.000,80,0
hyacinth_preset_t10,99.0,1588.026,0.820,1588.026,0.820,80,0
hyacinth_preset_t20,99.0,1623.323,0.839,1623.323,0.839,80,0
hyacinth_preset_t30,99.0,1727.329,0.892,1727.329,0.892,80,0
hyacinth_preset_t40,99.0,1853.082,0.957,1853.082,0.957,80,0
hyacinth_preset_t50,99.0,2139.547,1.105,2139.547,1.105,80,0
hyacinth_preset_t60,99.0,2838.696,1.466,2838.696,1.466,80,0
hyacinth_preset_t70,99.0,3193.470,1.650,3193.470,1.650,80,0
hyacinth_preset_t80,99.0,3477.508,1.796,3477.508,1.796,80,0
hyacinth_preset_t90,99.0,4379.877,2.262,4379.877,2.262,80,0
