scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2124.120615,2.190982,2124.120615,2.190982,80,0
pure_ocs_ksp,100.000000,1153.795298,1.190114,1153.795298,1.190114,80,0
eps_ecmp,100.000000,882.494431,0.910273,882.494431,0.910273,80,0
ocs_eps_large_small,100.000000,1109.481344,1.144405,1109.481344,1.144405,80,0
pure_ocs_ksp_greedy,100.000000,1033.301193,1.065827,1033.301193,1.065827,80,0
ocs_eps_preset_greedy,100.000000,1096.254754,1.130762,1096.254754,1.130762,80,0
ocs_eps_preset_dynamic_greedy,100.000000,969.483208,1.000000,969.483208,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1006.465808,1.038147,1006.465808,1.038147,80,0
pure_ocs_pruned,100.000000,1006.465808,1.038147,1006.465808,1.038147,80,0
ocs_eps_pruned,100.000000,967.933166,0.998401,967.933166,0.998401,80,0
