scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3063.434353,1.630450,3063.434353,1.630450,80,0
pure_ocs_ksp,100.000000,1699.034041,0.904276,1699.034041,0.904276,80,0
eps_ecmp,100.000000,2099.477707,1.117404,2099.477707,1.117404,80,0
ocs_eps_large_small,100.000000,2010.191481,1.069883,2010.191481,1.069883,80,0
pure_ocs_ksp_greedy,100.000000,2025.214890,1.077879,2025.214890,1.077879,80,0
ocs_eps_preset_greedy,100.000000,2129.250627,1.133250,2129.250627,1.133250,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1878.888440,1.000000,1878.888440,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2227.862177,1.185734,2227.862177,1.185734,80,0
pure_ocs_pruned,100.000000,2227.862177,1.185734,2227.862177,1.185734,80,0
ocs_eps_pruned,100.000000,2075.503689,1.104644,2075.503689,1.104644,80,0
