scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2299.729464,1.103210,2299.729464,1.103210,48,0
pure_ocs_ksp,95.000000,2757.361335,1.322742,2757.361335,1.322742,48,0
eps_ecmp,95.000000,1325.048492,0.635643,1325.048492,0.635643,48,0
ocs_eps_large_small,95.000000,3748.423014,1.798167,3748.423014,1.798167,48,0
pure_ocs_ksp_greedy,95.000000,2498.373364,1.198502,2498.373364,1.198502,48,0
ocs_eps_preset_greedy,95.000000,3102.142979,1.488138,3102.142979,1.488138,48,0
ocs_eps_preset_dynamic_greedy,95.000000,2084.580293,1.000000,2084.580293,1.000000,48,0
pure_ocs_3hop_preset,95.000000,2492.860182,1.195857,2492.860182,1.195857,48,0
pure_ocs_pruned,95.000000,2492.860182,1.195857,2492.860182,1.195857,48,0
ocs_eps_pruned,95.000000,1961.217576,0.940821,1961.217576,0.940821,48,0
