scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3572.132,1.420,3572.132,1.420,160,0
pure_ocs_ksp,100.0,2570.600,1.022,2570.600,1.022,160,0
eps_ecmp,100.0,2165.745,0.861,2165.745,0.861,160,0
ocs_eps_large_small,100.0,2533.498,1.007,2533.498,1.007,160,0
pure_ocs_ksp_greedy,100.0,2682.483,1.066,2682.483,1.066,160,0
ocs_eps_preset_greedy,100.0,2311.876,0.919,2311.876,0.919,160,0
ocs_eps_preset_dynamic_greedy,100.0,2516.439,1.000,2516.439,1.000,160,0
pure_ocs_3hop_preset,100.0,2318.212,0.921,2318.212,0.921,160,0
pure_ocs_pruned,100.0,2318.212,0.921,2318.212,0.921,160,0
ocs_eps_pruned,100.0,1972.896,0.784,1972.896,0.784,160,0
