scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.295,16,16,16
pure_ocs_ksp,1.012,16,16,16
eps_ecmp,0.995,16,16,16
ocs_eps_large_small,1.048,16,16,16
pure_ocs_ksp_greedy,1.003,16,16,16
ocs_eps_preset_greedy,0.976,16,16,16
ocs_eps_preset_dynamic_greedy,1.000,16,16,16
pure_ocs_3hop_preset,0.997,16,16,16
pure_ocs_pruned,0.997,16,16,16
ocs_eps_pruned,0.978,16,16,16
