case_base,seed,scheduler,avg_relative_cct_vs_dynamic
cdf_fbcoco,42,ocs_eps_global_ksp,1.504
cdf_fbcoco,42,pure_ocs_ksp,1.258
cdf_fbcoco,42,eps_ecmp,1.033
cdf_fbcoco,42,pure_ocs_ksp_greedy,1.304
cdf_fbcoco,42,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco,42,pure_ocs_pruned,1.058
cdf_fbcoco,42,ocs_eps_pruned,1.144
cdf_fbcoco,42,ocs_eps_large_small,1.162
cdf_fbcoco,42,ocs_eps_preset_greedy,1.276
cdf_fbcoco,42,pure_ocs_3hop_preset,1.058
cdf_fbcoco,43,ocs_eps_global_ksp,1.560
cdf_fbcoco,43,pure_ocs_ksp,1.086
cdf_fbcoco,43,eps_ecmp,1.162
cdf_fbcoco,43,pure_ocs_ksp_greedy,1.102
cdf_fbcoco,43,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco,43,pure_ocs_pruned,1.113
cdf_fbcoco,43,ocs_eps_pruned,1.147
cdf_fbcoco,43,ocs_eps_large_small,1.033
cdf_fbcoco,43,ocs_eps_preset_greedy,0.936
cdf_fbcoco,43,pure_ocs_3hop_preset,1.113
cdf_fbcoco,44,ocs_eps_global_ksp,1.588
cdf_fbcoco,44,pure_ocs_ksp,0.897
cdf_fbcoco,44,eps_ecmp,0.894
cdf_fbcoco,44,pure_ocs_ksp_greedy,0.922
cdf_fbcoco,44,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco,44,pure_ocs_pruned,0.810
cdf_fbcoco,44,ocs_eps_pruned,1.019
cdf_fbcoco,44,ocs_eps_large_small,1.000
cdf_fbcoco,44,ocs_eps_preset_greedy,0.839
cdf_fbcoco,44,pure_ocs_3hop_preset,0.810
cdf_fbcoco,45,ocs_eps_global_ksp,1.406
cdf_fbcoco,45,pure_ocs_ksp,0.954
cdf_fbcoco,45,eps_ecmp,1.033
cdf_fbcoco,45,pure_ocs_ksp_greedy,1.022
cdf_fbcoco,45,ocs_eps_preset_dynamic_greedy,1.000
