seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.017
42,pure_ocs_ksp,1.257
42,eps_ecmp,0.377
42,pure_ocs_ksp_greedy,1.143
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.119
42,ocs_eps_pruned,0.660
42,ocs_eps_large_small,1.714
42,ocs_eps_preset_greedy,1.547
42,pure_ocs_3hop_preset,1.119
43,ocs_eps_global_ksp,1.110
43,pure_ocs_ksp,1.238
43,eps_ecmp,0.390
43,pure_ocs_ksp_greedy,1.087
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.114
43,ocs_eps_pruned,0.694
43,ocs_eps_large_small,1.745
43,ocs_eps_preset_greedy,1.428
43,pure_ocs_3hop_preset,1.114
44,ocs_eps_global_ksp,1.027
44,pure_ocs_ksp,1.273
44,eps_ecmp,0.415
44,pure_ocs_ksp_greedy,1.127
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.073
44,ocs_eps_pruned,0.752
44,ocs_eps_large_small,1.733
44,ocs_eps_preset_greedy,1.415
44,pure_ocs_3hop_preset,1.073
45,ocs_eps_global_ksp,1.151
45,pure_ocs_ksp,1.275
45,eps_ecmp,0.395
45,pure_ocs_ksp_greedy,1.178
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.195
45,ocs_eps_pruned,0.793
45,ocs_eps_large_small,1.850
45,ocs_eps_preset_greedy,1.575
45,pure_ocs_3hop_preset,1.195
46,ocs_eps_global_ksp,1.076
46,pure_ocs_ksp,1.346
46,eps_ecmp,0.407
46,pure_ocs_ksp_greedy,1.161
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.173
46,ocs_eps_pruned,0.800
46,ocs_eps_large_small,1.720
46,ocs_eps_preset_greedy,1.548
46,pure_ocs_3hop_preset,1.173
47,ocs_eps_global_ksp,1.077
47,pure_ocs_ksp,1.209
47,eps_ecmp,0.438
47,pure_ocs_ksp_greedy,1.113
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.994
47,ocs_eps_pruned,0.748
47,ocs_eps_large_small,1.739
47,ocs_eps_preset_greedy,1.461
47,pure_ocs_3hop_preset,0.994
48,ocs_eps_global_ksp,1.011
48,pure_ocs_ksp,1.248
48,eps_ecmp,0.424
48,pure_ocs_ksp_greedy,1.233
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.159
48,ocs_eps_pruned,0.774
48,ocs_eps_large_small,1.818
48,ocs_eps_preset_greedy,1.619
48,pure_ocs_3hop_preset,1.159
49,ocs_eps_global_ksp,0.956
49,pure_ocs_ksp,1.177
49,eps_ecmp,0.358
49,pure_ocs_ksp_greedy,1.110
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.089
49,ocs_eps_pruned,0.705
49,ocs_eps_large_small,1.625
49,ocs_eps_preset_greedy,1.444
49,pure_ocs_3hop_preset,1.089
50,ocs_eps_global_ksp,1.053
50,pure_ocs_ksp,1.340
50,eps_ecmp,0.361
50,pure_ocs_ksp_greedy,1.131
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.023
50,ocs_eps_pruned,0.785
50,ocs_eps_large_small,1.793
50,ocs_eps_preset_greedy,1.454
50,pure_ocs_3hop_preset,1.023
51,ocs_eps_global_ksp,1.118
51,pure_ocs_ksp,1.361
51,eps_ecmp,0.413
51,pure_ocs_ksp_greedy,1.249
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.105
51,ocs_eps_pruned,0.810
51,ocs_eps_large_small,1.834
51,ocs_eps_preset_greedy,1.940
51,pure_ocs_3hop_preset,1.105
