seed,scheduler,avg_relative_fct_vs_dynamic
42,ocs_eps_global_ksp,1.807
42,pure_ocs_ksp,1.440
42,eps_ecmp,0.513
42,pure_ocs_ksp_greedy,1.842
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,6.435
42,ocs_eps_pruned,0.817
42,ocs_eps_large_small,1.623
42,ocs_eps_preset_greedy,2.796
42,pure_ocs_3hop_preset,6.435
43,ocs_eps_global_ksp,1.148
43,pure_ocs_ksp,1.337
43,eps_ecmp,0.480
43,pure_ocs_ksp_greedy,2.707
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.059
43,ocs_eps_pruned,0.826
43,ocs_eps_large_small,2.178
43,ocs_eps_preset_greedy,1.498
43,pure_ocs_3hop_preset,1.059
44,ocs_eps_global_ksp,1.717
44,pure_ocs_ksp,1.507
44,eps_ecmp,0.471
44,pure_ocs_ksp_greedy,1.136
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.239
44,ocs_eps_pruned,0.839
44,ocs_eps_large_small,1.456
44,ocs_eps_preset_greedy,2.216
44,pure_ocs_3hop_preset,1.239
45,ocs_eps_global_ksp,1.567
45,pure_ocs_ksp,1.551
45,eps_ecmp,0.545
45,pure_ocs_ksp_greedy,1.637
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.533
45,ocs_eps_pruned,0.866
45,ocs_eps_large_small,1.865
45,ocs_eps_preset_greedy,2.100
45,pure_ocs_3hop_preset,1.533
46,ocs_eps_global_ksp,2.102
46,pure_ocs_ksp,2.031
46,eps_ecmp,0.503
46,pure_ocs_ksp_greedy,1.333
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.272
46,ocs_eps_pruned,0.902
46,ocs_eps_large_small,1.369
46,ocs_eps_preset_greedy,2.397
46,pure_ocs_3hop_preset,1.272
47,ocs_eps_global_ksp,2.940
47,pure_ocs_ksp,1.304
47,eps_ecmp,0.468
47,pure_ocs_ksp_greedy,1.059
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.017
47,ocs_eps_pruned,0.738
47,ocs_eps_large_small,2.433
47,ocs_eps_preset_greedy,1.864
47,pure_ocs_3hop_preset,1.017
48,ocs_eps_global_ksp,1.590
48,pure_ocs_ksp,1.385
48,eps_ecmp,0.488
48,pure_ocs_ksp_greedy,1.675
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.684
48,ocs_eps_pruned,0.837
48,ocs_eps_large_small,4.195
48,ocs_eps_preset_greedy,2.361
48,pure_ocs_3hop_preset,1.684
49,ocs_eps_global_ksp,1.706
49,pure_ocs_ksp,1.344
49,eps_ecmp,0.499
49,pure_ocs_ksp_greedy,1.250
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.152
49,ocs_eps_pruned,0.945
49,ocs_eps_large_small,1.384
49,ocs_eps_preset_greedy,2.811
49,pure_ocs_3hop_preset,1.152
50,ocs_eps_global_ksp,1.378
50,pure_ocs_ksp,1.505
50,eps_ecmp,0.417
50,pure_ocs_ksp_greedy,1.437
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.202
50,ocs_eps_pruned,0.933
50,ocs_eps_large_small,1.945
50,ocs_eps_preset_greedy,2.284
50,pure_ocs_3hop_preset,1.202
51,ocs_eps_global_ksp,6.900
51,pure_ocs_ksp,1.264
51,eps_ecmp,0.469
51,pure_ocs_ksp_greedy,1.453
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.421
51,ocs_eps_pruned,1.146
51,ocs_eps_large_small,1.489
51,ocs_eps_preset_greedy,2.763
51,pure_ocs_3hop_preset,1.421
