scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.088,0.181
pure_ocs_ksp,10,1.268,0.194
eps_ecmp,10,0.430,0.050
pure_ocs_ksp_greedy,10,1.196,0.208
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.147,0.159
ocs_eps_pruned,10,0.776,0.168
ocs_eps_large_small,10,1.789,0.326
ocs_eps_preset_greedy,10,1.656,0.815
pure_ocs_3hop_preset,10,1.147,0.159
