scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.060,0.056
pure_ocs_ksp,10,1.272,0.057
eps_ecmp,10,0.398,0.025
pure_ocs_ksp_greedy,10,1.153,0.050
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.104,0.060
ocs_eps_pruned,10,0.752,0.048
ocs_eps_large_small,10,1.757,0.064
ocs_eps_preset_greedy,10,1.543,0.148
pure_ocs_3hop_preset,10,1.104,0.060
