scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,2078.193,1.252,2078.193,1.252,80,0
helios_t20,99.0,1633.439,0.984,1633.439,0.984,80,0
helios_t30,99.0,2065.821,1.245,2065.821,1.245,80,0
helios_t40,99.0,1490.229,0.898,1490.229,0.898,80,0
helios_t50,99.0,2038.232,1.228,2038.232,1.228,80,0
helios_t60,99.0,2520.751,1.519,2520.751,1.519,80,0
helios_t70,99.0,2513.170,1.514,2513.170,1.514,80,0
helios_t80,99.0,2657.445,1.601,2657.445,1.601,80,0
helios_t90,99.0,3102.047,1.869,3102.047,1.869,80,0
hyacinth_dynamic,99.0,1659.864,1.000,1659.864,1.000,80,0
hyacinth_preset_t10,99.0,1634.132,0.984,1634.132,0.984,80,0
hyacinth_preset_t20,99.0,1788.712,1.078,1788.712,1.078,80,0
hyacinth_preset_t30,99.0,1778.340,1.071,1778.340,1.071,80,0
hyacinth_preset_t40,99.0,2228.664,1.343,2228.664,1.343,80,0
hyacinth_preset_t50,99.0,2403.946,1.448,2403.946,1.448,80,0
hyacinth_preset_t60,99.0,2287.024,1.378,2287.024,1.378,80,0
hyacinth_preset_t70,99.0,2658.895,1.602,2658.895,1.602,80,0
hyacinth_preset_t80,99.0,3716.696,2.239,3716.696,2.239,80,0
hyacinth_preset_t90,99.0,2775.801,1.672,2775.801,1.672,80,0
