model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
S1,S,32,4,32,18,0.500000,"[0,1,2,3,23,26,35,39,40,43,47,55,59,64,72,74,76,77]","[287,14,326,622]|[383,518,191,447]|[614,477,31,519]|[351,583,15,582]|[478,517,23,327]|[30,215,599,6]|[598,479,319,615]|[623,382,318,7]"
S2,S,32,4,32,18,0.500000,"[3,5,9,11,13,16,20,32,38,39,40,48,51,54,61,69,71,77]","[317,390,439,559]|[111,167,310,316]|[495,263,262,47]|[325,94,558,391]|[575,415,79,166]|[93,311,46,621]|[135,134,494,557]|[95,110,29,389]"
S3,S,32,4,32,18,0.500000,"[0,2,13,14,15,21,25,30,31,35,39,56,58,60,61,64,69,76]","[493,285,108,109]|[125,127,315,453]|[118,471,454,516]|[255,286,455,613]|[22,246,254,486]|[175,119,487,556]|[492,5,207,21]|[247,470,126,107]"
S4,S,32,4,32,18,0.500000,"[1,7,14,17,19,22,27,28,45,46,47,49,61,62,63,75,77,78]","[510,511,366,398]|[619,491,502,397]|[62,63,503,620]|[231,230,221,375]|[222,631,607,367]|[374,61,143,183]|[13,223,157,159]|[158,117,381,399]"
S5,S,32,4,32,18,0.500000,"[6,12,15,17,18,22,29,32,33,38,46,55,56,59,63,65,66,69]","[180,555,373,182]|[124,100,142,259]|[101,181,151,535]|[102,527,509,271]|[178,476,55,103]|[452,446,308,260]|[534,309,554,261]|[270,526,179,239]"
S6,S,32,4,32,18,0.500000,"[2,6,8,27,33,36,37,39,40,48,50,51,54,61,63,68,70,72]","[303,438,566,269]|[567,70,295,508]|[387,550,301,407]|[314,220,489,323]|[302,565,324,71]|[549,54,551,414]|[268,406,388,294]|[581,490,20,300]"
S7,S,32,4,32,18,0.500000,"[3,4,6,14,22,26,30,32,35,38,47,51,60,61,64,65,70,73]","[28,307,244,380]|[485,37,53,523]|[488,39,525,483]|[214,379,116,258]|[590,564,591,524]|[245,243,589,563]|[177,514,484,38]|[515,115,413,284]"
S8,S,32,4,32,18,0.500000,"[1,7,18,19,21,25,27,30,31,34,38,57,59,60,64,70,72,79]","[482,277,174,11]|[639,463,206,276]|[562,156,60,580]|[173,475,219,241]|[638,306,242,637]|[275,279,462,12]|[252,461,579,474]|[253,513,278,150]"
S9,S,32,4,32,18,0.500000,"[0,4,6,10,12,19,30,35,40,44,50,54,56,67,70,71,72,74]","[573,578,282,359]|[322,574,596,436]|[52,358,561,155]|[87,99,543,542]|[4,404,403,86]|[451,283,437,541]|[154,402,597,85]|[405,240,560,36]"
S10,S,32,4,32,18,0.500000,"[2,5,10,11,12,13,19,21,26,33,36,41,42,44,45,49,69,71]","[396,394,335,172]|[98,213,393,343]|[45,83,293,342]|[357,292,340,97]|[572,106,82,84]|[91,365,395,267]|[92,553,266,265]|[153,81,19,341]"
S11,S,32,5,32,18,0.481481,"[0,4,5,6,7,9,11,19,22,29,32,48,52,54,58,60,73,75]","[77,385,423,76]|[152,34,35,606]|[42,59,78,605]|[237,176,435,422]|[90,51,238,2]|[44,256,469,3]|[57,481,43,386]|[257,58,588,587]"
S12,S,32,5,32,18,0.481481,"[9,10,14,18,20,25,28,33,36,42,46,53,59,62,72,74,77,79]","[473,618,431,500]|[472,576,264,501]|[149,289,371,204]|[228,595,229,290]|[74,430,339,577]|[80,429,205,636]|[372,73,148,338]|[291,165,75,114]"
S13,S,32,5,32,18,0.481481,"[1,6,7,14,16,27,28,35,40,43,44,47,49,50,54,66,74,77]","[350,401,10,349]|[356,226,281,321]|[348,433,533,227]|[133,112,532,594]|[593,378,392,355]|[50,132,218,113]|[56,320,434,592]|[217,617,347,9]"
S14,S,32,5,32,18,0.481481,"[0,1,12,21,23,26,28,29,38,41,42,47,53,55,57,60,66,67]","[225,190,334,540]|[426,531,480,377]|[171,96,443,460]|[444,170,428,0]|[235,211,530,189]|[445,305,1,442]|[539,188,427,236]|[337,8,212,304]"
S15,S,32,5,32,18,0.481481,"[5,6,9,11,17,29,31,34,35,36,41,50,53,64,67,73,75,76]","[272,611,400,49]|[88,604,586,273]|[89,332,250,585]|[140,139,40,333]|[603,233,331,612]|[425,72,274,141]|[41,280,234,288]|[330,512,251,538]"
S16,S,32,5,32,18,0.481481,"[3,4,6,8,16,26,27,28,31,37,41,44,48,53,63,68,75,78]","[248,546,66,129]|[249,48,298,131]|[210,630,354,424]|[548,32,224,27]|[329,130,384,547]|[33,328,67,507]|[26,25,68,602]|[216,506,69,299]"
S17,S,32,6,32,19,0.500000,"[2,8,13,15,16,25,26,37,44,52,54,57,66,69,71,73,75,77,79]","[421,632,209,105]|[571,635,616,552]|[104,432,123,202]|[18,601,634,633]|[297,529,65,201]|[420,353,64,203]|[128,459,584,458]|[569,570,121,122]"
S18,S,32,6,32,19,0.500000,"[3,18,20,23,24,37,39,42,47,51,55,56,62,65,67,68,75,76,78]","[600,164,376,145]|[197,537,498,336]|[186,147,163,522]|[627,441,199,609]|[450,545,412,629]|[440,24,185,296]|[313,499,610,198]|[187,146,628,497]"
