scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.611,26,26,26
pure_ocs_ksp,1.214,26,26,26
eps_ecmp,0.613,26,26,26
ocs_eps_large_small,2.325,26,26,26
pure_ocs_ksp_greedy,1.168,26,26,26
ocs_eps_preset_greedy,2.493,26,26,26
ocs_eps_preset_dynamic_greedy,1.000,26,26,26
pure_ocs_3hop_preset,1.102,26,26,26
pure_ocs_pruned,1.102,26,26,26
ocs_eps_pruned,0.943,26,26,26
