scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2504.612,1.528,2504.612,1.528,48,0
pure_ocs_ksp,100.0,2757.136,1.682,2757.136,1.682,48,0
eps_ecmp,100.0,1500.680,0.916,1500.680,0.916,48,0
ocs_eps_large_small,100.0,3018.130,1.841,3018.130,1.841,48,0
pure_ocs_ksp_greedy,100.0,2074.237,1.266,2074.237,1.266,48,0
ocs_eps_preset_greedy,100.0,3275.316,1.998,3275.316,1.998,48,0
ocs_eps_preset_dynamic_greedy,100.0,1639.045,1.000,1639.045,1.000,48,0
pure_ocs_3hop_preset,100.0,1928.630,1.177,1928.630,1.177,48,0
pure_ocs_pruned,100.0,1928.630,1.177,1928.630,1.177,48,0
ocs_eps_pruned,100.0,1567.235,0.956,1567.235,0.956,48,0
