seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.132
42,ocs_eps_preset_dynamic_greedy,0.190
42,pure_ocs_pruned,0.285
42,ocs_eps_pruned,0.363
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.161
42,pure_ocs_3hop_preset,0.177
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.126
43,ocs_eps_preset_dynamic_greedy,0.234
43,pure_ocs_pruned,0.281
43,ocs_eps_pruned,0.347
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.127
43,pure_ocs_3hop_preset,0.173
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.101
44,ocs_eps_preset_dynamic_greedy,0.267
44,pure_ocs_pruned,0.316
44,ocs_eps_pruned,0.349
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.162
44,pure_ocs_3hop_preset,0.260
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.135
45,ocs_eps_preset_dynamic_greedy,0.261
45,pure_ocs_pruned,0.285
45,ocs_eps_pruned,0.244
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.130
45,pure_ocs_3hop_preset,0.171
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.105
46,ocs_eps_preset_dynamic_greedy,0.201
46,pure_ocs_pruned,0.224
46,ocs_eps_pruned,0.330
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.130
46,pure_ocs_3hop_preset,0.281
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.127
47,ocs_eps_preset_dynamic_greedy,0.271
47,pure_ocs_pruned,0.294
47,ocs_eps_pruned,0.276
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.131
47,pure_ocs_3hop_preset,0.301
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.126
48,ocs_eps_preset_dynamic_greedy,0.248
48,pure_ocs_pruned,0.169
48,ocs_eps_pruned,0.308
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.164
48,pure_ocs_3hop_preset,0.252
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.110
49,ocs_eps_preset_dynamic_greedy,0.260
49,pure_ocs_pruned,0.267
49,ocs_eps_pruned,0.305
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.155
49,pure_ocs_3hop_preset,0.294
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.101
50,ocs_eps_preset_dynamic_greedy,0.233
50,pure_ocs_pruned,0.169
50,ocs_eps_pruned,0.210
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.158
50,pure_ocs_3hop_preset,0.297
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.126
51,ocs_eps_preset_dynamic_greedy,0.188
51,pure_ocs_pruned,0.314
51,ocs_eps_pruned,0.351
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.169
51,pure_ocs_3hop_preset,0.300
