scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1395.358478,2.021407,1395.358478,2.021407,80,0
pure_ocs_ksp,100.000000,807.055408,1.169153,807.055408,1.169153,80,0
eps_ecmp,100.000000,702.349430,1.017469,702.349430,1.017469,80,0
ocs_eps_large_small,100.000000,816.105334,1.182263,816.105334,1.182263,80,0
pure_ocs_ksp_greedy,100.000000,822.514085,1.191548,822.514085,1.191548,80,0
ocs_eps_preset_greedy,100.000000,760.391536,1.101553,760.391536,1.101553,80,0
ocs_eps_preset_dynamic_greedy,100.000000,690.290563,1.000000,690.290563,1.000000,80,0
pure_ocs_3hop_preset,100.000000,797.718924,1.155628,797.718924,1.155628,80,0
pure_ocs_pruned,100.000000,797.718924,1.155628,797.718924,1.155628,80,0
ocs_eps_pruned,100.000000,713.636857,1.033821,713.636857,1.033821,80,0
