seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,2.234
42,pure_ocs_ksp,1.175
42,eps_ecmp,1.022
42,ocs_eps_large_small,1.042
42,pure_ocs_ksp_greedy,1.140
42,ocs_eps_preset_greedy,1.051
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.028
42,pure_ocs_pruned,1.028
42,ocs_eps_pruned,1.077
43,ocs_eps_global_ksp,1.489
43,pure_ocs_ksp,0.921
43,eps_ecmp,1.142
43,ocs_eps_large_small,0.954
43,pure_ocs_ksp_greedy,0.974
43,ocs_eps_preset_greedy,0.780
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,0.904
43,pure_ocs_pruned,0.904
43,ocs_eps_pruned,0.882
44,ocs_eps_global_ksp,2.210
44,pure_ocs_ksp,1.260
44,eps_ecmp,1.272
44,ocs_eps_large_small,1.107
44,pure_ocs_ksp_greedy,0.998
44,ocs_eps_preset_greedy,1.127
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,1.139
44,pure_ocs_pruned,1.139
44,ocs_eps_pruned,1.726
45,ocs_eps_global_ksp,1.672
45,pure_ocs_ksp,1.192
45,eps_ecmp,1.078
45,ocs_eps_large_small,1.142
45,pure_ocs_ksp_greedy,1.049
45,ocs_eps_preset_greedy,1.016
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,0.977
45,pure_ocs_pruned,0.977
45,ocs_eps_pruned,0.940
46,ocs_eps_global_ksp,1.280
46,pure_ocs_ksp,0.887
46,eps_ecmp,0.872
46,ocs_eps_large_small,1.035
46,pure_ocs_ksp_greedy,0.887
46,ocs_eps_preset_greedy,0.850
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,0.874
46,pure_ocs_pruned,0.874
46,ocs_eps_pruned,0.881
47,ocs_eps_global_ksp,2.355
47,pure_ocs_ksp,1.274
47,eps_ecmp,1.198
47,ocs_eps_large_small,1.317
47,pure_ocs_ksp_greedy,1.199
47,ocs_eps_preset_greedy,1.042
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.043
47,pure_ocs_pruned,1.043
47,ocs_eps_pruned,1.280
48,ocs_eps_global_ksp,2.118
48,pure_ocs_ksp,1.186
48,eps_ecmp,1.359
48,ocs_eps_large_small,1.276
48,pure_ocs_ksp_greedy,1.334
48,ocs_eps_preset_greedy,1.181
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,1.010
48,pure_ocs_pruned,1.010
48,ocs_eps_pruned,0.940
49,ocs_eps_global_ksp,1.884
49,pure_ocs_ksp,1.311
49,eps_ecmp,1.077
49,ocs_eps_large_small,1.169
49,pure_ocs_ksp_greedy,0.908
49,ocs_eps_preset_greedy,0.999
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,1.030
49,pure_ocs_pruned,1.030
49,ocs_eps_pruned,1.021
50,ocs_eps_global_ksp,1.689
50,pure_ocs_ksp,1.034
50,eps_ecmp,1.031
50,ocs_eps_large_small,1.109
50,pure_ocs_ksp_greedy,1.062
50,ocs_eps_preset_greedy,0.888
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,0.937
50,pure_ocs_pruned,0.937
50,ocs_eps_pruned,0.842
51,ocs_eps_global_ksp,1.481
51,pure_ocs_ksp,0.951
51,eps_ecmp,1.089
51,ocs_eps_large_small,1.018
51,pure_ocs_ksp_greedy,0.958
51,ocs_eps_preset_greedy,0.910
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,0.965
51,pure_ocs_pruned,0.965
51,ocs_eps_pruned,0.962
