case_base,seed,scheduler,avg_solve_time_ms
cdf_fbcoco_march_2024,50,eps_ecmp,0.000
cdf_fbcoco_march_2024,50,ocs_eps_large_small,0.000
cdf_fbcoco_march_2024,50,pure_ocs_ksp_greedy,0.104
cdf_fbcoco_march_2024,50,ocs_eps_preset_greedy,0.117
cdf_fbcoco_march_2024,50,ocs_eps_preset_dynamic_greedy,0.208
cdf_fbcoco_march_2024,50,pure_ocs_3hop_preset,0.456
cdf_fbcoco_march_2024,50,pure_ocs_pruned,0.427
cdf_fbcoco_march_2024,50,ocs_eps_pruned,0.558
n80_mix4L3M3S,42,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,42,pure_ocs_ksp,0.000
n80_mix4L3M3S,42,eps_ecmp,0.000
n80_mix4L3M3S,42,ocs_eps_large_small,0.000
n80_mix4L3M3S,42,pure_ocs_ksp_greedy,0.126
n80_mix4L3M3S,42,ocs_eps_preset_greedy,0.149
n80_mix4L3M3S,42,ocs_eps_preset_dynamic_greedy,0.278
n80_mix4L3M3S,42,pure_ocs_3hop_preset,0.745
n80_mix4L3M3S,42,pure_ocs_pruned,0.426
n80_mix4L3M3S,42,ocs_eps_pruned,0.545
n80_mix4L3M3S,43,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,43,pure_ocs_ksp,0.000
n80_mix4L3M3S,43,eps_ecmp,0.000
n80_mix4L3M3S,43,ocs_eps_large_small,0.000
n80_mix4L3M3S,43,pure_ocs_ksp_greedy,0.129
n80_mix4L3M3S,43,ocs_eps_preset_greedy,0.120
n80_mix4L3M3S,43,ocs_eps_preset_dynamic_greedy,0.214
n80_mix4L3M3S,43,pure_ocs_3hop_preset,0.444
n80_mix4L3M3S,43,pure_ocs_pruned,0.425
n80_mix4L3M3S,43,ocs_eps_pruned,0.557
n80_mix4L3M3S,44,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,44,pure_ocs_ksp,0.000
n80_mix4L3M3S,44,eps_ecmp,0.000
n80_mix4L3M3S,44,ocs_eps_large_small,0.000
n80_mix4L3M3S,44,pure_ocs_ksp_greedy,0.116
n80_mix4L3M3S,44,ocs_eps_preset_greedy,0.156
n80_mix4L3M3S,44,ocs_eps_preset_dynamic_greedy,0.215
n80_mix4L3M3S,44,pure_ocs_3hop_preset,0.443
n80_mix4L3M3S,44,pure_ocs_pruned,0.637
n80_mix4L3M3S,44,ocs_eps_pruned,0.621
n80_mix4L3M3S,45,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,45,pure_ocs_ksp,0.000
n80_mix4L3M3S,45,eps_ecmp,0.000
n80_mix4L3M3S,45,ocs_eps_large_small,0.000
n80_mix4L3M3S,45,pure_ocs_ksp_greedy,0.125
n80_mix4L3M3S,45,ocs_eps_preset_greedy,0.140
n80_mix4L3M3S,45,ocs_eps_preset_dynamic_greedy,0.297
n80_mix4L3M3S,45,pure_ocs_3hop_preset,0.452
n80_mix4L3M3S,45,pure_ocs_pruned,0.426
n80_mix4L3M3S,45,ocs_eps_pruned,0.659
n80_mix4L3M3S,46,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,46,pure_ocs_ksp,0.000
n80_mix4L3M3S,46,eps_ecmp,0.000
n80_mix4L3M3S,46,ocs_eps_large_small,0.000
n80_mix4L3M3S,46,pure_ocs_ksp_greedy,0.111
n80_mix4L3M3S,46,ocs_eps_preset_greedy,0.117
n80_mix4L3M3S,46,ocs_eps_preset_dynamic_greedy,0.275
n80_mix4L3M3S,46,pure_ocs_3hop_preset,0.757
n80_mix4L3M3S,46,pure_ocs_pruned,0.425
n80_mix4L3M3S,46,ocs_eps_pruned,0.613
n80_mix4L3M3S,47,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,47,pure_ocs_ksp,0.000
n80_mix4L3M3S,47,eps_ecmp,0.000
n80_mix4L3M3S,47,ocs_eps_large_small,0.000
n80_mix4L3M3S,47,pure_ocs_ksp_greedy,0.100
n80_mix4L3M3S,47,ocs_eps_preset_greedy,0.140
n80_mix4L3M3S,47,ocs_eps_preset_dynamic_greedy,0.217
n80_mix4L3M3S,47,pure_ocs_3hop_preset,0.441
n80_mix4L3M3S,47,pure_ocs_pruned,0.428
