case_base,seed,scheduler,avg_relative_cct_vs_dynamic
cdf_fbcoco_march_2024,42,ocs_eps_global_ksp,1.806
cdf_fbcoco_march_2024,42,pure_ocs_ksp,1.146
cdf_fbcoco_march_2024,42,eps_ecmp,1.067
cdf_fbcoco_march_2024,42,ocs_eps_large_small,1.081
cdf_fbcoco_march_2024,42,pure_ocs_ksp_greedy,1.050
cdf_fbcoco_march_2024,42,ocs_eps_preset_greedy,1.148
cdf_fbcoco_march_2024,42,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,42,pure_ocs_3hop_preset,1.039
cdf_fbcoco_march_2024,42,pure_ocs_pruned,1.039
cdf_fbcoco_march_2024,42,ocs_eps_pruned,1.076
cdf_fbcoco_march_2024,43,ocs_eps_global_ksp,1.837
cdf_fbcoco_march_2024,43,pure_ocs_ksp,1.291
cdf_fbcoco_march_2024,43,eps_ecmp,1.026
cdf_fbcoco_march_2024,43,ocs_eps_large_small,1.155
cdf_fbcoco_march_2024,43,pure_ocs_ksp_greedy,1.103
cdf_fbcoco_march_2024,43,ocs_eps_preset_greedy,1.035
cdf_fbcoco_march_2024,43,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,43,pure_ocs_3hop_preset,1.071
cdf_fbcoco_march_2024,43,pure_ocs_pruned,1.071
cdf_fbcoco_march_2024,43,ocs_eps_pruned,1.081
cdf_fbcoco_march_2024,44,ocs_eps_global_ksp,2.233
cdf_fbcoco_march_2024,44,pure_ocs_ksp,1.304
cdf_fbcoco_march_2024,44,eps_ecmp,1.068
cdf_fbcoco_march_2024,44,ocs_eps_large_small,1.365
cdf_fbcoco_march_2024,44,pure_ocs_ksp_greedy,1.127
cdf_fbcoco_march_2024,44,ocs_eps_preset_greedy,1.143
cdf_fbcoco_march_2024,44,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,44,pure_ocs_3hop_preset,1.099
cdf_fbcoco_march_2024,44,pure_ocs_pruned,1.099
cdf_fbcoco_march_2024,44,ocs_eps_pruned,0.987
cdf_fbcoco_march_2024,45,ocs_eps_global_ksp,2.120
cdf_fbcoco_march_2024,45,pure_ocs_ksp,1.241
cdf_fbcoco_march_2024,45,eps_ecmp,1.029
cdf_fbcoco_march_2024,45,ocs_eps_large_small,1.208
cdf_fbcoco_march_2024,45,pure_ocs_ksp_greedy,1.134
cdf_fbcoco_march_2024,45,ocs_eps_preset_greedy,1.092
cdf_fbcoco_march_2024,45,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,45,pure_ocs_3hop_preset,1.147
cdf_fbcoco_march_2024,45,pure_ocs_pruned,1.147
cdf_fbcoco_march_2024,45,ocs_eps_pruned,1.032
cdf_fbcoco_march_2024,46,ocs_eps_global_ksp,2.050
cdf_fbcoco_march_2024,46,pure_ocs_ksp,1.295
cdf_fbcoco_march_2024,46,eps_ecmp,1.073
cdf_fbcoco_march_2024,46,ocs_eps_large_small,1.099
