case_base,seed,scheduler,avg_relative_cct_vs_dynamic
cdf_fbcoco_march_2024,42,ocs_eps_global_ksp,1.433
cdf_fbcoco_march_2024,42,pure_ocs_ksp,1.034
cdf_fbcoco_march_2024,42,eps_ecmp,0.907
cdf_fbcoco_march_2024,42,ocs_eps_large_small,0.713
cdf_fbcoco_march_2024,42,pure_ocs_ksp_greedy,0.690
cdf_fbcoco_march_2024,42,ocs_eps_preset_greedy,0.913
cdf_fbcoco_march_2024,42,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,42,pure_ocs_3hop_preset,0.969
cdf_fbcoco_march_2024,42,pure_ocs_pruned,0.969
cdf_fbcoco_march_2024,42,ocs_eps_pruned,0.851
cdf_fbcoco_march_2024,43,ocs_eps_global_ksp,1.039
cdf_fbcoco_march_2024,43,pure_ocs_ksp,1.013
cdf_fbcoco_march_2024,43,eps_ecmp,0.900
cdf_fbcoco_march_2024,43,ocs_eps_large_small,0.798
cdf_fbcoco_march_2024,43,pure_ocs_ksp_greedy,1.222
cdf_fbcoco_march_2024,43,ocs_eps_preset_greedy,0.838
cdf_fbcoco_march_2024,43,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,43,pure_ocs_3hop_preset,1.137
cdf_fbcoco_march_2024,43,pure_ocs_pruned,1.137
cdf_fbcoco_march_2024,43,ocs_eps_pruned,1.332
cdf_fbcoco_march_2024,44,ocs_eps_global_ksp,1.056
cdf_fbcoco_march_2024,44,pure_ocs_ksp,0.911
cdf_fbcoco_march_2024,44,eps_ecmp,0.915
cdf_fbcoco_march_2024,44,ocs_eps_large_small,1.235
cdf_fbcoco_march_2024,44,pure_ocs_ksp_greedy,0.691
cdf_fbcoco_march_2024,44,ocs_eps_preset_greedy,0.701
cdf_fbcoco_march_2024,44,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,44,pure_ocs_3hop_preset,0.834
cdf_fbcoco_march_2024,44,pure_ocs_pruned,0.834
cdf_fbcoco_march_2024,44,ocs_eps_pruned,0.479
cdf_fbcoco_march_2024,45,ocs_eps_global_ksp,2.091
cdf_fbcoco_march_2024,45,pure_ocs_ksp,1.938
cdf_fbcoco_march_2024,45,eps_ecmp,1.868
cdf_fbcoco_march_2024,45,ocs_eps_large_small,1.443
cdf_fbcoco_march_2024,45,pure_ocs_ksp_greedy,1.353
cdf_fbcoco_march_2024,45,ocs_eps_preset_greedy,1.524
cdf_fbcoco_march_2024,45,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,45,pure_ocs_3hop_preset,1.484
cdf_fbcoco_march_2024,45,pure_ocs_pruned,1.484
cdf_fbcoco_march_2024,45,ocs_eps_pruned,1.702
cdf_fbcoco_march_2024,46,ocs_eps_global_ksp,1.867
cdf_fbcoco_march_2024,46,pure_ocs_ksp,1.581
cdf_fbcoco_march_2024,46,eps_ecmp,1.721
cdf_fbcoco_march_2024,46,ocs_eps_large_small,1.318
cdf_fbcoco_march_2024,46,pure_ocs_ksp_greedy,1.460
cdf_fbcoco_march_2024,46,ocs_eps_preset_greedy,1.444
cdf_fbcoco_march_2024,46,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,46,pure_ocs_3hop_preset,1.335
cdf_fbcoco_march_2024,46,pure_ocs_pruned,1.335
cdf_fbcoco_march_2024,46,ocs_eps_pruned,1.464
cdf_fbcoco_march_2024,47,ocs_eps_global_ksp,1.325
cdf_fbcoco_march_2024,47,pure_ocs_ksp,0.700
cdf_fbcoco_march_2024,47,eps_ecmp,0.819
cdf_fbcoco_march_2024,47,ocs_eps_large_small,0.535
cdf_fbcoco_march_2024,47,pure_ocs_ksp_greedy,0.690
cdf_fbcoco_march_2024,47,ocs_eps_preset_greedy,0.559
cdf_fbcoco_march_2024,47,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,47,pure_ocs_3hop_preset,0.571
cdf_fbcoco_march_2024,47,pure_ocs_pruned,0.571
cdf_fbcoco_march_2024,47,ocs_eps_pruned,0.517
cdf_fbcoco_march_2024,48,ocs_eps_global_ksp,0.965
cdf_fbcoco_march_2024,48,pure_ocs_ksp,0.753
cdf_fbcoco_march_2024,48,eps_ecmp,1.053
cdf_fbcoco_march_2024,48,ocs_eps_large_small,0.987
cdf_fbcoco_march_2024,48,pure_ocs_ksp_greedy,0.894
cdf_fbcoco_march_2024,48,ocs_eps_preset_greedy,0.725
cdf_fbcoco_march_2024,48,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,48,pure_ocs_3hop_preset,0.730
cdf_fbcoco_march_2024,48,pure_ocs_pruned,0.730
cdf_fbcoco_march_2024,48,ocs_eps_pruned,0.821
cdf_fbcoco_march_2024,49,ocs_eps_global_ksp,2.488
cdf_fbcoco_march_2024,49,pure_ocs_ksp,1.294
cdf_fbcoco_march_2024,49,eps_ecmp,1.302
cdf_fbcoco_march_2024,49,ocs_eps_large_small,1.146
cdf_fbcoco_march_2024,49,pure_ocs_ksp_greedy,1.372
cdf_fbcoco_march_2024,49,ocs_eps_preset_greedy,1.228
cdf_fbcoco_march_2024,49,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,49,pure_ocs_3hop_preset,1.167
cdf_fbcoco_march_2024,49,pure_ocs_pruned,1.167
cdf_fbcoco_march_2024,49,ocs_eps_pruned,1.200
cdf_fbcoco_march_2024,50,ocs_eps_global_ksp,1.868
cdf_fbcoco_march_2024,50,pure_ocs_ksp,1.400
cdf_fbcoco_march_2024,50,eps_ecmp,1.495
cdf_fbcoco_march_2024,50,ocs_eps_large_small,1.325
cdf_fbcoco_march_2024,50,pure_ocs_ksp_greedy,1.109
cdf_fbcoco_march_2024,50,ocs_eps_preset_greedy,1.046
cdf_fbcoco_march_2024,50,ocs_eps_preset_dynamic_greedy,1.000
cdf_fbcoco_march_2024,50,pure_ocs_3hop_preset,1.411
cdf_fbcoco_march_2024,50,pure_ocs_pruned,1.411
cdf_fbcoco_march_2024,50,ocs_eps_pruned,1.039
n80_mix4L3M3S,42,ocs_eps_global_ksp,1.572
n80_mix4L3M3S,42,pure_ocs_ksp,1.588
n80_mix4L3M3S,42,eps_ecmp,1.068
n80_mix4L3M3S,42,ocs_eps_large_small,1.177
n80_mix4L3M3S,42,pure_ocs_ksp_greedy,1.275
n80_mix4L3M3S,42,ocs_eps_preset_greedy,1.716
n80_mix4L3M3S,42,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,42,pure_ocs_3hop_preset,1.124
n80_mix4L3M3S,42,pure_ocs_pruned,1.124
n80_mix4L3M3S,42,ocs_eps_pruned,1.142
n80_mix4L3M3S,43,ocs_eps_global_ksp,1.534
n80_mix4L3M3S,43,pure_ocs_ksp,1.077
n80_mix4L3M3S,43,eps_ecmp,1.390
n80_mix4L3M3S,43,ocs_eps_large_small,1.076
n80_mix4L3M3S,43,pure_ocs_ksp_greedy,1.392
n80_mix4L3M3S,43,ocs_eps_preset_greedy,0.925
n80_mix4L3M3S,43,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,43,pure_ocs_3hop_preset,1.258
n80_mix4L3M3S,43,pure_ocs_pruned,1.258
n80_mix4L3M3S,43,ocs_eps_pruned,1.272
n80_mix4L3M3S,44,ocs_eps_global_ksp,1.285
n80_mix4L3M3S,44,pure_ocs_ksp,0.724
n80_mix4L3M3S,44,eps_ecmp,0.693
n80_mix4L3M3S,44,ocs_eps_large_small,0.830
n80_mix4L3M3S,44,pure_ocs_ksp_greedy,0.694
n80_mix4L3M3S,44,ocs_eps_preset_greedy,0.927
n80_mix4L3M3S,44,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,44,pure_ocs_3hop_preset,0.700
n80_mix4L3M3S,44,pure_ocs_pruned,0.700
n80_mix4L3M3S,44,ocs_eps_pruned,1.091
n80_mix4L3M3S,45,ocs_eps_global_ksp,1.488
n80_mix4L3M3S,45,pure_ocs_ksp,1.017
n80_mix4L3M3S,45,eps_ecmp,1.071
n80_mix4L3M3S,45,ocs_eps_large_small,1.065
n80_mix4L3M3S,45,pure_ocs_ksp_greedy,1.014
n80_mix4L3M3S,45,ocs_eps_preset_greedy,1.004
n80_mix4L3M3S,45,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,45,pure_ocs_3hop_preset,1.121
n80_mix4L3M3S,45,pure_ocs_pruned,1.121
n80_mix4L3M3S,45,ocs_eps_pruned,0.982
n80_mix4L3M3S,46,ocs_eps_global_ksp,1.557
n80_mix4L3M3S,46,pure_ocs_ksp,1.083
n80_mix4L3M3S,46,eps_ecmp,1.188
n80_mix4L3M3S,46,ocs_eps_large_small,1.133
n80_mix4L3M3S,46,pure_ocs_ksp_greedy,0.947
n80_mix4L3M3S,46,ocs_eps_preset_greedy,1.168
n80_mix4L3M3S,46,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,46,pure_ocs_3hop_preset,1.649
n80_mix4L3M3S,46,pure_ocs_pruned,1.649
n80_mix4L3M3S,46,ocs_eps_pruned,1.218
n80_mix4L3M3S,47,ocs_eps_global_ksp,2.231
n80_mix4L3M3S,47,pure_ocs_ksp,1.261
n80_mix4L3M3S,47,eps_ecmp,1.424
n80_mix4L3M3S,47,ocs_eps_large_small,1.104
n80_mix4L3M3S,47,pure_ocs_ksp_greedy,1.119
n80_mix4L3M3S,47,ocs_eps_preset_greedy,1.031
n80_mix4L3M3S,47,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,47,pure_ocs_3hop_preset,1.182
n80_mix4L3M3S,47,pure_ocs_pruned,1.182
n80_mix4L3M3S,47,ocs_eps_pruned,1.244
n80_mix4L3M3S,48,ocs_eps_global_ksp,1.435
n80_mix4L3M3S,48,pure_ocs_ksp,0.691
n80_mix4L3M3S,48,eps_ecmp,1.290
n80_mix4L3M3S,48,ocs_eps_large_small,0.749
n80_mix4L3M3S,48,pure_ocs_ksp_greedy,0.781
n80_mix4L3M3S,48,ocs_eps_preset_greedy,0.679
n80_mix4L3M3S,48,ocs_eps_preset_dynamic_greedy,1.000
n80_mix4L3M3S,48,pure_ocs_3hop_preset,0.719
n80_mix4L3M3S,48,pure_ocs_pruned,0.719
n80_mix4L3M3S,48,ocs_eps_pruned,0.789
n80_mix4L3M3S,49,ocs_eps_global_ksp,1.083
n80_mix4L3M3S,49,pure_ocs_ksp,1.569
n80_mix4L3M3S,49,eps_ecmp,1.056
n80_mix4L3M3S,49,ocs_eps_large_small,0.793
n80_mix4L3M3S,49,pure_ocs_ksp_greedy,1.125
n80_mix4L3M3S,49,ocs_eps_preset_greedy,1.110
n80_mix4L3M3S,49,ocs_eps_preset_dynamic_greedy,1.000
