model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
L1,L,64,8,20,14,0.500000,"[4,5,6,7,8,9,10,11,12,14,15,17,18,19]","[46,83,85,68,103,63,70,77]|[117,156,53,55,142,37,158,102]|[99,154,123,101,54,100,151,47]|[39,119,60,92,125,143,116,59]|[155,87,51,50,94,93,52,71]|[148,115,79,45,124,62,149,91]|[127,118,76,157,86,141,78,67]|[95,69,150,84,126,38,61,159]"
M1,M,40,5,20,12,0.466667,"[1,3,4,5,6,7,9,10,13,16,17,19]","[153,134,57,58,56]|[137,110,74,135,139]|[152,31,14,107,138]|[108,10,75,29,80]|[73,13,44,34,15]|[111,30,49,35,109]|[33,11,36,140,82]|[12,43,42,81,106]"
S1,S,32,6,17,12,0.545455,"[0,1,2,4,5,8,9,12,13,14,15,16]","[40,66,6,9]|[129,20,4,130]|[105,32,7,22]|[19,98,133,72]|[122,23,131,114]|[21,41,132,121]|[113,97,128,5]|[8,18,65,112]"
