case_tag,seed,model_mix,frag,load,nrack,workload,status,run_dir
cdf_fbcoco_seed42,42,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed43,43,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed44,44,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed45,45,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed46,46,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed47,47,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed48,48,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed49,49,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed50,50,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_seed51,51,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
cdf_fbcoco_january_2024_seed42,42,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed43,43,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed44,44,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed45,45,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed46,46,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed47,47,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed48,48,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed49,49,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed50,50,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_january_2024_seed51,51,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_january_2024.csv,failed,
cdf_fbcoco_february_2024_seed42,42,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed43,43,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed44,44,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed45,45,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed46,46,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed47,47,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed48,48,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed49,49,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed50,50,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_february_2024_seed51,51,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_february_2024.csv,failed,
cdf_fbcoco_march_2024_seed42,42,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed43,43,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed44,44,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed45,45,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed46,46,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed47,47,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed48,48,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed49,49,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed50,50,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
cdf_fbcoco_march_2024_seed51,51,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco_march_2024.csv,failed,
