scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.083,0.138
pure_ocs_ksp,10,1.273,0.178
eps_ecmp,10,0.534,0.078
pure_ocs_ksp_greedy,10,1.198,0.098
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.229,0.285
ocs_eps_pruned,10,0.865,0.084
ocs_eps_large_small,10,1.806,0.210
ocs_eps_preset_greedy,10,1.496,0.168
pure_ocs_3hop_preset,10,1.229,0.285
