scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,3469.240,2.039,3469.240,2.039,48,0
helios_t20,100.0,3186.172,1.873,3186.172,1.873,48,0
helios_t30,100.0,2746.572,1.614,2746.572,1.614,48,0
helios_t40,100.0,2097.898,1.233,2097.898,1.233,48,0
helios_t50,100.0,1867.015,1.097,1867.015,1.097,48,0
helios_t60,100.0,1728.626,1.016,1728.626,1.016,48,0
helios_t70,100.0,2036.820,1.197,2036.820,1.197,48,0
helios_t80,100.0,2040.409,1.199,2040.409,1.199,48,0
helios_t90,100.0,2266.581,1.332,2266.581,1.332,48,0
hyacinth_dynamic,100.0,1701.469,1.000,1701.469,1.000,48,0
hyacinth_preset_t10,100.0,3085.722,1.814,3085.722,1.814,48,0
hyacinth_preset_t20,100.0,2889.192,1.698,2889.192,1.698,48,0
hyacinth_preset_t30,100.0,2318.346,1.363,2318.346,1.363,48,0
hyacinth_preset_t40,100.0,2042.584,1.200,2042.584,1.200,48,0
hyacinth_preset_t50,100.0,1901.432,1.118,1901.432,1.118,48,0
hyacinth_preset_t60,100.0,1870.313,1.099,1870.313,1.099,48,0
hyacinth_preset_t70,100.0,1845.738,1.085,1845.738,1.085,48,0
hyacinth_preset_t80,100.0,1913.395,1.125,1913.395,1.125,48,0
hyacinth_preset_t90,100.0,2260.448,1.329,2260.448,1.329,48,0
