scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,2103.286,1.006,2103.286,1.006,80,0
helios_t20,95.0,2117.369,1.013,2117.369,1.013,80,0
helios_t30,95.0,1740.444,0.833,1740.444,0.833,80,0
helios_t40,95.0,1738.300,0.831,1738.300,0.831,80,0
helios_t50,95.0,1899.939,0.909,1899.939,0.909,80,0
helios_t60,95.0,2101.570,1.005,2101.570,1.005,80,0
helios_t70,95.0,2282.035,1.092,2282.035,1.092,80,0
helios_t80,95.0,2891.049,1.383,2891.049,1.383,80,0
helios_t90,95.0,3166.067,1.514,3166.067,1.514,80,0
hyacinth_dynamic,95.0,2090.566,1.000,2090.566,1.000,80,0
hyacinth_preset_t10,95.0,1830.513,0.876,1830.513,0.876,80,0
hyacinth_preset_t20,95.0,2033.072,0.972,2033.072,0.972,80,0
hyacinth_preset_t30,95.0,1891.898,0.905,1891.898,0.905,80,0
hyacinth_preset_t40,95.0,1980.590,0.947,1980.590,0.947,80,0
hyacinth_preset_t50,95.0,2254.072,1.078,2254.072,1.078,80,0
hyacinth_preset_t60,95.0,2272.239,1.087,2272.239,1.087,80,0
hyacinth_preset_t70,95.0,2316.639,1.108,2316.639,1.108,80,0
hyacinth_preset_t80,95.0,2613.060,1.250,2613.060,1.250,80,0
hyacinth_preset_t90,95.0,2808.897,1.344,2808.897,1.344,80,0
