scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,3466.280,1.530,3466.280,1.530,80,0
helios_t20,100.0,2413.364,1.065,2413.364,1.065,80,0
helios_t30,100.0,2512.374,1.109,2512.374,1.109,80,0
helios_t40,100.0,2222.852,0.981,2222.852,0.981,80,0
helios_t50,100.0,2278.314,1.005,2278.314,1.005,80,0
helios_t60,100.0,2748.697,1.213,2748.697,1.213,80,0
helios_t70,100.0,3556.340,1.569,3556.340,1.569,80,0
helios_t80,100.0,3581.903,1.581,3581.903,1.581,80,0
helios_t90,100.0,3612.210,1.594,3612.210,1.594,80,0
hyacinth_dynamic,100.0,2266.031,1.000,2266.031,1.000,80,0
hyacinth_preset_t10,100.0,2405.126,1.061,2405.126,1.061,80,0
hyacinth_preset_t20,100.0,2274.566,1.004,2274.566,1.004,80,0
hyacinth_preset_t30,100.0,2253.899,0.995,2253.899,0.995,80,0
hyacinth_preset_t40,100.0,2582.496,1.140,2582.496,1.140,80,0
hyacinth_preset_t50,100.0,2534.953,1.119,2534.953,1.119,80,0
hyacinth_preset_t60,100.0,2617.329,1.155,2617.329,1.155,80,0
hyacinth_preset_t70,100.0,3332.633,1.471,3332.633,1.471,80,0
hyacinth_preset_t80,100.0,3668.694,1.619,3668.694,1.619,80,0
hyacinth_preset_t90,100.0,3591.811,1.585,3591.811,1.585,80,0
