scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2639.050952,1.160096,2639.050952,1.160096,48,0
pure_ocs_ksp,100.000000,2600.651525,1.143216,2600.651525,1.143216,48,0
eps_ecmp,100.000000,1410.278011,0.619942,1410.278011,0.619942,48,0
ocs_eps_large_small,100.000000,3240.838863,1.424634,3240.838863,1.424634,48,0
pure_ocs_ksp_greedy,100.000000,2360.557163,1.037673,2360.557163,1.037673,48,0
ocs_eps_preset_greedy,100.000000,2838.339551,1.247700,2838.339551,1.247700,48,0
ocs_eps_preset_dynamic_greedy,100.000000,2274.856487,1.000000,2274.856487,1.000000,48,0
pure_ocs_3hop_preset,100.000000,2493.318842,1.096033,2493.318842,1.096033,48,0
pure_ocs_pruned,100.000000,2493.318842,1.096033,2493.318842,1.096033,48,0
ocs_eps_pruned,100.000000,1960.353000,0.861748,1960.353000,0.861748,48,0
