scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,2.140,17,17,17
pure_ocs_ksp,1.416,17,17,17
eps_ecmp,0.639,17,17,17
ocs_eps_large_small,37.889,17,17,17
pure_ocs_ksp_greedy,1.331,17,17,17
ocs_eps_preset_greedy,2.636,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.135,17,17,17
pure_ocs_pruned,1.135,17,17,17
ocs_eps_pruned,12.009,17,17,17
