case_base,seed,scheduler,avg_relative_cct_vs_dynamic
spread0ms,42,ocs_eps_global_ksp,0.968
spread0ms,42,pure_ocs_ksp,1.274
spread0ms,42,eps_ecmp,0.378
spread0ms,42,pure_ocs_ksp_greedy,1.134
spread0ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,42,pure_ocs_pruned,1.044
spread0ms,42,ocs_eps_pruned,0.702
spread0ms,42,ocs_eps_large_small,1.789
spread0ms,42,ocs_eps_preset_greedy,1.634
spread0ms,42,pure_ocs_3hop_preset,1.044
spread0ms,43,ocs_eps_global_ksp,0.956
spread0ms,43,pure_ocs_ksp,1.150
spread0ms,43,eps_ecmp,0.320
spread0ms,43,pure_ocs_ksp_greedy,1.096
spread0ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,43,pure_ocs_pruned,1.015
spread0ms,43,ocs_eps_pruned,0.628
spread0ms,43,ocs_eps_large_small,1.636
spread0ms,43,ocs_eps_preset_greedy,1.459
spread0ms,43,pure_ocs_3hop_preset,1.015
spread0ms,44,ocs_eps_global_ksp,1.019
spread0ms,44,pure_ocs_ksp,1.288
spread0ms,44,eps_ecmp,0.329
spread0ms,44,pure_ocs_ksp_greedy,1.155
spread0ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,44,pure_ocs_pruned,1.085
spread0ms,44,ocs_eps_pruned,0.718
spread0ms,44,ocs_eps_large_small,1.816
spread0ms,44,ocs_eps_preset_greedy,1.663
spread0ms,44,pure_ocs_3hop_preset,1.085
spread0ms,45,ocs_eps_global_ksp,1.111
spread0ms,45,pure_ocs_ksp,1.329
spread0ms,45,eps_ecmp,0.375
spread0ms,45,pure_ocs_ksp_greedy,1.239
spread0ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,45,pure_ocs_pruned,1.174
spread0ms,45,ocs_eps_pruned,0.734
spread0ms,45,ocs_eps_large_small,1.887
spread0ms,45,ocs_eps_preset_greedy,1.520
spread0ms,45,pure_ocs_3hop_preset,1.174
spread0ms,46,ocs_eps_global_ksp,1.071
spread0ms,46,pure_ocs_ksp,1.329
spread0ms,46,eps_ecmp,0.365
spread0ms,46,pure_ocs_ksp_greedy,1.321
spread0ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,46,pure_ocs_pruned,1.232
spread0ms,46,ocs_eps_pruned,0.755
spread0ms,46,ocs_eps_large_small,1.879
spread0ms,46,ocs_eps_preset_greedy,1.562
spread0ms,46,pure_ocs_3hop_preset,1.232
spread0ms,47,ocs_eps_global_ksp,1.002
spread0ms,47,pure_ocs_ksp,1.218
spread0ms,47,eps_ecmp,0.330
spread0ms,47,pure_ocs_ksp_greedy,1.042
spread0ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,47,pure_ocs_pruned,1.033
spread0ms,47,ocs_eps_pruned,0.725
spread0ms,47,ocs_eps_large_small,1.844
spread0ms,47,ocs_eps_preset_greedy,1.420
spread0ms,47,pure_ocs_3hop_preset,1.033
spread0ms,48,ocs_eps_global_ksp,0.976
spread0ms,48,pure_ocs_ksp,1.215
spread0ms,48,eps_ecmp,0.352
spread0ms,48,pure_ocs_ksp_greedy,1.115
spread0ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,48,pure_ocs_pruned,1.063
spread0ms,48,ocs_eps_pruned,0.664
spread0ms,48,ocs_eps_large_small,1.743
spread0ms,48,ocs_eps_preset_greedy,1.527
spread0ms,48,pure_ocs_3hop_preset,1.063
spread0ms,49,ocs_eps_global_ksp,1.055
spread0ms,49,pure_ocs_ksp,1.285
spread0ms,49,eps_ecmp,0.340
spread0ms,49,pure_ocs_ksp_greedy,1.221
spread0ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,49,pure_ocs_pruned,1.094
spread0ms,49,ocs_eps_pruned,0.741
spread0ms,49,ocs_eps_large_small,1.774
spread0ms,49,ocs_eps_preset_greedy,1.677
spread0ms,49,pure_ocs_3hop_preset,1.094
spread0ms,50,ocs_eps_global_ksp,1.015
spread0ms,50,pure_ocs_ksp,1.186
spread0ms,50,eps_ecmp,0.330
spread0ms,50,pure_ocs_ksp_greedy,1.158
spread0ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,50,pure_ocs_pruned,0.951
spread0ms,50,ocs_eps_pruned,0.705
spread0ms,50,ocs_eps_large_small,1.668
spread0ms,50,ocs_eps_preset_greedy,1.558
spread0ms,50,pure_ocs_3hop_preset,0.951
spread0ms,51,ocs_eps_global_ksp,1.145
spread0ms,51,pure_ocs_ksp,1.357
spread0ms,51,eps_ecmp,0.367
spread0ms,51,pure_ocs_ksp_greedy,1.169
spread0ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,51,pure_ocs_pruned,1.072
spread0ms,51,ocs_eps_pruned,0.799
spread0ms,51,ocs_eps_large_small,1.816
spread0ms,51,ocs_eps_preset_greedy,1.728
spread0ms,51,pure_ocs_3hop_preset,1.072
spread100ms,42,ocs_eps_global_ksp,1.208
spread100ms,42,pure_ocs_ksp,1.327
spread100ms,42,eps_ecmp,0.583
spread100ms,42,pure_ocs_ksp_greedy,1.142
spread100ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,42,pure_ocs_pruned,1.147
spread100ms,42,ocs_eps_pruned,0.807
spread100ms,42,ocs_eps_large_small,1.753
spread100ms,42,ocs_eps_preset_greedy,1.635
spread100ms,42,pure_ocs_3hop_preset,1.147
spread100ms,43,ocs_eps_global_ksp,1.156
spread100ms,43,pure_ocs_ksp,1.324
spread100ms,43,eps_ecmp,0.550
spread100ms,43,pure_ocs_ksp_greedy,1.366
spread100ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,43,pure_ocs_pruned,1.294
spread100ms,43,ocs_eps_pruned,1.029
spread100ms,43,ocs_eps_large_small,1.873
spread100ms,43,ocs_eps_preset_greedy,1.698
spread100ms,43,pure_ocs_3hop_preset,1.294
spread100ms,44,ocs_eps_global_ksp,1.080
spread100ms,44,pure_ocs_ksp,1.085
spread100ms,44,eps_ecmp,0.532
spread100ms,44,pure_ocs_ksp_greedy,1.077
spread100ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,44,pure_ocs_pruned,1.020
spread100ms,44,ocs_eps_pruned,0.874
spread100ms,44,ocs_eps_large_small,1.631
spread100ms,44,ocs_eps_preset_greedy,1.349
spread100ms,44,pure_ocs_3hop_preset,1.020
spread100ms,45,ocs_eps_global_ksp,1.144
spread100ms,45,pure_ocs_ksp,1.335
spread100ms,45,eps_ecmp,0.640
spread100ms,45,pure_ocs_ksp_greedy,1.244
spread100ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,45,pure_ocs_pruned,1.151
spread100ms,45,ocs_eps_pruned,0.909
spread100ms,45,ocs_eps_large_small,1.707
spread100ms,45,ocs_eps_preset_greedy,1.512
spread100ms,45,pure_ocs_3hop_preset,1.151
spread100ms,46,ocs_eps_global_ksp,1.160
spread100ms,46,pure_ocs_ksp,1.143
spread100ms,46,eps_ecmp,0.620
spread100ms,46,pure_ocs_ksp_greedy,1.038
spread100ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,46,pure_ocs_pruned,1.096
spread100ms,46,ocs_eps_pruned,0.862
spread100ms,46,ocs_eps_large_small,1.425
spread100ms,46,ocs_eps_preset_greedy,1.248
spread100ms,46,pure_ocs_3hop_preset,1.096
spread100ms,47,ocs_eps_global_ksp,1.155
spread100ms,47,pure_ocs_ksp,1.290
spread100ms,47,eps_ecmp,0.702
spread100ms,47,pure_ocs_ksp_greedy,1.168
spread100ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,47,pure_ocs_pruned,1.145
spread100ms,47,ocs_eps_pruned,1.011
spread100ms,47,ocs_eps_large_small,1.679
spread100ms,47,ocs_eps_preset_greedy,1.468
spread100ms,47,pure_ocs_3hop_preset,1.145
spread100ms,48,ocs_eps_global_ksp,1.061
spread100ms,48,pure_ocs_ksp,1.408
spread100ms,48,eps_ecmp,0.532
spread100ms,48,pure_ocs_ksp_greedy,1.119
spread100ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,48,pure_ocs_pruned,1.172
spread100ms,48,ocs_eps_pruned,0.994
spread100ms,48,ocs_eps_large_small,1.708
spread100ms,48,ocs_eps_preset_greedy,1.501
spread100ms,48,pure_ocs_3hop_preset,1.172
spread100ms,49,ocs_eps_global_ksp,1.134
spread100ms,49,pure_ocs_ksp,1.247
spread100ms,49,eps_ecmp,0.576
spread100ms,49,pure_ocs_ksp_greedy,1.205
spread100ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,49,pure_ocs_pruned,1.150
spread100ms,49,ocs_eps_pruned,0.957
spread100ms,49,ocs_eps_large_small,1.659
spread100ms,49,ocs_eps_preset_greedy,1.464
spread100ms,49,pure_ocs_3hop_preset,1.150
spread100ms,50,ocs_eps_global_ksp,1.129
spread100ms,50,pure_ocs_ksp,1.371
spread100ms,50,eps_ecmp,0.553
spread100ms,50,pure_ocs_ksp_greedy,1.215
spread100ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,50,pure_ocs_pruned,1.157
spread100ms,50,ocs_eps_pruned,0.847
spread100ms,50,ocs_eps_large_small,1.711
spread100ms,50,ocs_eps_preset_greedy,1.535
spread100ms,50,pure_ocs_3hop_preset,1.157
spread100ms,51,ocs_eps_global_ksp,1.126
spread100ms,51,pure_ocs_ksp,1.237
spread100ms,51,eps_ecmp,0.518
spread100ms,51,pure_ocs_ksp_greedy,1.170
spread100ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,51,pure_ocs_pruned,1.123
spread100ms,51,ocs_eps_pruned,0.898
spread100ms,51,ocs_eps_large_small,1.773
spread100ms,51,ocs_eps_preset_greedy,1.373
spread100ms,51,pure_ocs_3hop_preset,1.123
spread25ms,42,ocs_eps_global_ksp,1.017
spread25ms,42,pure_ocs_ksp,1.257
spread25ms,42,eps_ecmp,0.377
spread25ms,42,pure_ocs_ksp_greedy,1.143
spread25ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,42,pure_ocs_pruned,1.119
spread25ms,42,ocs_eps_pruned,0.660
spread25ms,42,ocs_eps_large_small,1.714
spread25ms,42,ocs_eps_preset_greedy,1.547
spread25ms,42,pure_ocs_3hop_preset,1.119
spread25ms,43,ocs_eps_global_ksp,1.110
spread25ms,43,pure_ocs_ksp,1.238
spread25ms,43,eps_ecmp,0.390
spread25ms,43,pure_ocs_ksp_greedy,1.087
spread25ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,43,pure_ocs_pruned,1.114
spread25ms,43,ocs_eps_pruned,0.694
spread25ms,43,ocs_eps_large_small,1.745
spread25ms,43,ocs_eps_preset_greedy,1.428
spread25ms,43,pure_ocs_3hop_preset,1.114
spread25ms,44,ocs_eps_global_ksp,1.027
spread25ms,44,pure_ocs_ksp,1.273
spread25ms,44,eps_ecmp,0.415
spread25ms,44,pure_ocs_ksp_greedy,1.127
spread25ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,44,pure_ocs_pruned,1.073
spread25ms,44,ocs_eps_pruned,0.752
spread25ms,44,ocs_eps_large_small,1.733
spread25ms,44,ocs_eps_preset_greedy,1.415
spread25ms,44,pure_ocs_3hop_preset,1.073
spread25ms,45,ocs_eps_global_ksp,1.151
spread25ms,45,pure_ocs_ksp,1.275
spread25ms,45,eps_ecmp,0.395
spread25ms,45,pure_ocs_ksp_greedy,1.178
spread25ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,45,pure_ocs_pruned,1.195
spread25ms,45,ocs_eps_pruned,0.793
spread25ms,45,ocs_eps_large_small,1.850
spread25ms,45,ocs_eps_preset_greedy,1.575
spread25ms,45,pure_ocs_3hop_preset,1.195
spread25ms,46,ocs_eps_global_ksp,1.076
spread25ms,46,pure_ocs_ksp,1.346
spread25ms,46,eps_ecmp,0.407
spread25ms,46,pure_ocs_ksp_greedy,1.161
spread25ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,46,pure_ocs_pruned,1.173
spread25ms,46,ocs_eps_pruned,0.800
spread25ms,46,ocs_eps_large_small,1.720
spread25ms,46,ocs_eps_preset_greedy,1.548
spread25ms,46,pure_ocs_3hop_preset,1.173
spread25ms,47,ocs_eps_global_ksp,1.077
spread25ms,47,pure_ocs_ksp,1.209
spread25ms,47,eps_ecmp,0.438
spread25ms,47,pure_ocs_ksp_greedy,1.113
spread25ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,47,pure_ocs_pruned,0.994
spread25ms,47,ocs_eps_pruned,0.748
spread25ms,47,ocs_eps_large_small,1.739
spread25ms,47,ocs_eps_preset_greedy,1.461
spread25ms,47,pure_ocs_3hop_preset,0.994
spread25ms,48,ocs_eps_global_ksp,1.011
spread25ms,48,pure_ocs_ksp,1.248
spread25ms,48,eps_ecmp,0.424
spread25ms,48,pure_ocs_ksp_greedy,1.233
spread25ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,48,pure_ocs_pruned,1.159
spread25ms,48,ocs_eps_pruned,0.774
spread25ms,48,ocs_eps_large_small,1.818
spread25ms,48,ocs_eps_preset_greedy,1.619
spread25ms,48,pure_ocs_3hop_preset,1.159
spread25ms,49,ocs_eps_global_ksp,0.956
spread25ms,49,pure_ocs_ksp,1.177
spread25ms,49,eps_ecmp,0.358
spread25ms,49,pure_ocs_ksp_greedy,1.110
spread25ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,49,pure_ocs_pruned,1.089
spread25ms,49,ocs_eps_pruned,0.705
spread25ms,49,ocs_eps_large_small,1.625
spread25ms,49,ocs_eps_preset_greedy,1.444
spread25ms,49,pure_ocs_3hop_preset,1.089
spread25ms,50,ocs_eps_global_ksp,1.053
spread25ms,50,pure_ocs_ksp,1.340
spread25ms,50,eps_ecmp,0.361
spread25ms,50,pure_ocs_ksp_greedy,1.131
spread25ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,50,pure_ocs_pruned,1.023
spread25ms,50,ocs_eps_pruned,0.785
spread25ms,50,ocs_eps_large_small,1.793
spread25ms,50,ocs_eps_preset_greedy,1.454
spread25ms,50,pure_ocs_3hop_preset,1.023
spread25ms,51,ocs_eps_global_ksp,1.118
spread25ms,51,pure_ocs_ksp,1.361
spread25ms,51,eps_ecmp,0.413
spread25ms,51,pure_ocs_ksp_greedy,1.249
spread25ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,51,pure_ocs_pruned,1.105
spread25ms,51,ocs_eps_pruned,0.810
spread25ms,51,ocs_eps_large_small,1.834
spread25ms,51,ocs_eps_preset_greedy,1.940
spread25ms,51,pure_ocs_3hop_preset,1.105
spread50ms,42,ocs_eps_global_ksp,1.164
spread50ms,42,pure_ocs_ksp,1.394
spread50ms,42,eps_ecmp,0.531
spread50ms,42,pure_ocs_ksp_greedy,1.236
spread50ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,42,pure_ocs_pruned,1.274
spread50ms,42,ocs_eps_pruned,0.775
spread50ms,42,ocs_eps_large_small,1.773
spread50ms,42,ocs_eps_preset_greedy,1.701
spread50ms,42,pure_ocs_3hop_preset,1.274
spread50ms,43,ocs_eps_global_ksp,1.007
spread50ms,43,pure_ocs_ksp,1.207
spread50ms,43,eps_ecmp,0.460
spread50ms,43,pure_ocs_ksp_greedy,1.139
spread50ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,43,pure_ocs_pruned,1.012
spread50ms,43,ocs_eps_pruned,0.774
spread50ms,43,ocs_eps_large_small,1.660
spread50ms,43,ocs_eps_preset_greedy,1.266
spread50ms,43,pure_ocs_3hop_preset,1.012
spread50ms,44,ocs_eps_global_ksp,1.033
spread50ms,44,pure_ocs_ksp,1.269
spread50ms,44,eps_ecmp,0.411
spread50ms,44,pure_ocs_ksp_greedy,1.147
spread50ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,44,pure_ocs_pruned,1.116
spread50ms,44,ocs_eps_pruned,0.808
spread50ms,44,ocs_eps_large_small,1.636
spread50ms,44,ocs_eps_preset_greedy,1.491
spread50ms,44,pure_ocs_3hop_preset,1.116
spread50ms,45,ocs_eps_global_ksp,1.073
spread50ms,45,pure_ocs_ksp,1.309
spread50ms,45,eps_ecmp,0.498
spread50ms,45,pure_ocs_ksp_greedy,1.284
spread50ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,45,pure_ocs_pruned,1.217
spread50ms,45,ocs_eps_pruned,0.828
spread50ms,45,ocs_eps_large_small,1.663
spread50ms,45,ocs_eps_preset_greedy,1.522
spread50ms,45,pure_ocs_3hop_preset,1.217
spread50ms,46,ocs_eps_global_ksp,1.168
spread50ms,46,pure_ocs_ksp,1.190
spread50ms,46,eps_ecmp,0.509
spread50ms,46,pure_ocs_ksp_greedy,1.108
spread50ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,46,pure_ocs_pruned,1.222
spread50ms,46,ocs_eps_pruned,0.850
spread50ms,46,ocs_eps_large_small,1.824
spread50ms,46,ocs_eps_preset_greedy,1.374
spread50ms,46,pure_ocs_3hop_preset,1.222
spread50ms,47,ocs_eps_global_ksp,1.023
spread50ms,47,pure_ocs_ksp,1.164
spread50ms,47,eps_ecmp,0.556
spread50ms,47,pure_ocs_ksp_greedy,1.219
spread50ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,47,pure_ocs_pruned,1.116
spread50ms,47,ocs_eps_pruned,0.822
spread50ms,47,ocs_eps_large_small,1.821
spread50ms,47,ocs_eps_preset_greedy,1.439
spread50ms,47,pure_ocs_3hop_preset,1.116
spread50ms,48,ocs_eps_global_ksp,1.167
spread50ms,48,pure_ocs_ksp,1.321
spread50ms,48,eps_ecmp,0.436
spread50ms,48,pure_ocs_ksp_greedy,1.207
spread50ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,48,pure_ocs_pruned,1.221
spread50ms,48,ocs_eps_pruned,0.769
spread50ms,48,ocs_eps_large_small,1.840
spread50ms,48,ocs_eps_preset_greedy,1.508
spread50ms,48,pure_ocs_3hop_preset,1.221
