case_base,seed,scheduler,avg_solve_time_ms
spread25ms,49,pure_ocs_3hop_preset,0.253
spread25ms,50,ocs_eps_global_ksp,0.000
spread25ms,50,pure_ocs_ksp,0.000
spread25ms,50,eps_ecmp,0.000
spread25ms,50,pure_ocs_ksp_greedy,0.149
spread25ms,50,ocs_eps_preset_dynamic_greedy,0.275
spread25ms,50,pure_ocs_pruned,0.269
spread25ms,50,ocs_eps_pruned,0.320
spread25ms,50,ocs_eps_large_small,0.000
spread25ms,50,ocs_eps_preset_greedy,0.153
spread25ms,50,pure_ocs_3hop_preset,0.259
spread25ms,51,ocs_eps_global_ksp,0.000
spread25ms,51,pure_ocs_ksp,0.000
spread25ms,51,eps_ecmp,0.000
spread25ms,51,pure_ocs_ksp_greedy,0.147
spread25ms,51,ocs_eps_preset_dynamic_greedy,0.537
spread25ms,51,pure_ocs_pruned,0.362
spread25ms,51,ocs_eps_pruned,0.336
spread25ms,51,ocs_eps_large_small,0.000
spread25ms,51,ocs_eps_preset_greedy,0.173
spread25ms,51,pure_ocs_3hop_preset,0.312
spread50ms,42,ocs_eps_global_ksp,0.000
spread50ms,42,pure_ocs_ksp,0.000
spread50ms,42,eps_ecmp,0.000
spread50ms,42,pure_ocs_ksp_greedy,0.166
spread50ms,42,ocs_eps_preset_dynamic_greedy,0.255
spread50ms,42,pure_ocs_pruned,0.595
spread50ms,42,ocs_eps_pruned,0.361
spread50ms,42,ocs_eps_large_small,0.000
spread50ms,42,ocs_eps_preset_greedy,0.155
spread50ms,42,pure_ocs_3hop_preset,0.753
spread50ms,43,ocs_eps_global_ksp,0.000
spread50ms,43,pure_ocs_ksp,0.000
spread50ms,43,eps_ecmp,0.000
spread50ms,43,pure_ocs_ksp_greedy,0.202
spread50ms,43,ocs_eps_preset_dynamic_greedy,0.215
spread50ms,43,pure_ocs_pruned,0.305
spread50ms,43,ocs_eps_pruned,0.357
spread50ms,43,ocs_eps_large_small,0.000
spread50ms,43,ocs_eps_preset_greedy,0.154
spread50ms,43,pure_ocs_3hop_preset,0.292
spread50ms,44,ocs_eps_global_ksp,0.000
spread50ms,44,pure_ocs_ksp,0.000
spread50ms,44,eps_ecmp,0.000
spread50ms,44,pure_ocs_ksp_greedy,0.140
spread50ms,44,ocs_eps_preset_dynamic_greedy,0.266
spread50ms,44,pure_ocs_pruned,2.494
spread50ms,44,ocs_eps_pruned,0.358
spread50ms,44,ocs_eps_large_small,0.000
spread50ms,44,ocs_eps_preset_greedy,0.155
spread50ms,44,pure_ocs_3hop_preset,0.264
spread50ms,45,ocs_eps_global_ksp,0.000
spread50ms,45,pure_ocs_ksp,0.000
spread50ms,45,eps_ecmp,0.000
spread50ms,45,pure_ocs_ksp_greedy,0.157
spread50ms,45,ocs_eps_preset_dynamic_greedy,0.221
spread50ms,45,pure_ocs_pruned,0.298
spread50ms,45,ocs_eps_pruned,0.340
spread50ms,45,ocs_eps_large_small,0.000
spread50ms,45,ocs_eps_preset_greedy,0.148
spread50ms,45,pure_ocs_3hop_preset,0.263
spread50ms,46,ocs_eps_global_ksp,0.000
spread50ms,46,pure_ocs_ksp,0.000
spread50ms,46,eps_ecmp,0.000
spread50ms,46,pure_ocs_ksp_greedy,0.144
spread50ms,46,ocs_eps_preset_dynamic_greedy,0.272
spread50ms,46,pure_ocs_pruned,0.253
spread50ms,46,ocs_eps_pruned,0.282
spread50ms,46,ocs_eps_large_small,0.000
spread50ms,46,ocs_eps_preset_greedy,0.145
spread50ms,46,pure_ocs_3hop_preset,0.276
spread50ms,47,ocs_eps_global_ksp,0.000
spread50ms,47,pure_ocs_ksp,0.000
spread50ms,47,eps_ecmp,0.000
spread50ms,47,pure_ocs_ksp_greedy,0.116
spread50ms,47,ocs_eps_preset_dynamic_greedy,0.201
spread50ms,47,pure_ocs_pruned,0.308
spread50ms,47,ocs_eps_pruned,0.255
spread50ms,47,ocs_eps_large_small,0.000
spread50ms,47,ocs_eps_preset_greedy,0.132
spread50ms,47,pure_ocs_3hop_preset,0.409
spread50ms,48,ocs_eps_global_ksp,0.000
spread50ms,48,pure_ocs_ksp,0.000
spread50ms,48,eps_ecmp,0.000
spread50ms,48,pure_ocs_ksp_greedy,0.113
spread50ms,48,ocs_eps_preset_dynamic_greedy,0.203
spread50ms,48,pure_ocs_pruned,0.277
spread50ms,48,ocs_eps_pruned,0.508
spread50ms,48,ocs_eps_large_small,0.000
spread50ms,48,ocs_eps_preset_greedy,0.150
spread50ms,48,pure_ocs_3hop_preset,0.275
spread50ms,49,ocs_eps_global_ksp,0.000
spread50ms,49,pure_ocs_ksp,0.000
spread50ms,49,eps_ecmp,0.000
spread50ms,49,pure_ocs_ksp_greedy,0.130
spread50ms,49,ocs_eps_preset_dynamic_greedy,0.209
spread50ms,49,pure_ocs_pruned,0.240
spread50ms,49,ocs_eps_pruned,0.290
