case_base,seed,scheduler,avg_relative_cct_vs_dynamic
spread0ms,42,ocs_eps_global_ksp,0.881
spread0ms,42,pure_ocs_ksp,1.384
spread0ms,42,eps_ecmp,0.375
spread0ms,42,pure_ocs_ksp_greedy,1.274
spread0ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,42,pure_ocs_pruned,1.193
spread0ms,42,ocs_eps_pruned,0.970
spread0ms,42,ocs_eps_large_small,2.400
spread0ms,42,ocs_eps_preset_greedy,1.767
spread0ms,42,pure_ocs_3hop_preset,1.193
spread0ms,43,ocs_eps_global_ksp,1.026
spread0ms,43,pure_ocs_ksp,0.937
spread0ms,43,eps_ecmp,0.329
spread0ms,43,pure_ocs_ksp_greedy,1.163
spread0ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,43,pure_ocs_pruned,1.038
spread0ms,43,ocs_eps_pruned,0.522
spread0ms,43,ocs_eps_large_small,1.661
spread0ms,43,ocs_eps_preset_greedy,1.470
spread0ms,43,pure_ocs_3hop_preset,1.038
spread0ms,44,ocs_eps_global_ksp,1.186
spread0ms,44,pure_ocs_ksp,1.598
spread0ms,44,eps_ecmp,0.436
spread0ms,44,pure_ocs_ksp_greedy,1.262
spread0ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,44,pure_ocs_pruned,1.469
spread0ms,44,ocs_eps_pruned,0.936
spread0ms,44,ocs_eps_large_small,2.194
spread0ms,44,ocs_eps_preset_greedy,1.675
spread0ms,44,pure_ocs_3hop_preset,1.469
spread0ms,45,ocs_eps_global_ksp,1.228
spread0ms,45,pure_ocs_ksp,1.472
spread0ms,45,eps_ecmp,0.476
spread0ms,45,pure_ocs_ksp_greedy,1.692
spread0ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,45,pure_ocs_pruned,1.695
spread0ms,45,ocs_eps_pruned,1.514
spread0ms,45,ocs_eps_large_small,2.607
spread0ms,45,ocs_eps_preset_greedy,1.731
spread0ms,45,pure_ocs_3hop_preset,1.695
spread0ms,46,ocs_eps_global_ksp,1.313
spread0ms,46,pure_ocs_ksp,1.369
spread0ms,46,eps_ecmp,0.334
spread0ms,46,pure_ocs_ksp_greedy,1.303
spread0ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,46,pure_ocs_pruned,1.383
spread0ms,46,ocs_eps_pruned,0.759
spread0ms,46,ocs_eps_large_small,1.818
spread0ms,46,ocs_eps_preset_greedy,1.651
spread0ms,46,pure_ocs_3hop_preset,1.383
spread0ms,47,ocs_eps_global_ksp,1.051
spread0ms,47,pure_ocs_ksp,1.262
spread0ms,47,eps_ecmp,0.333
spread0ms,47,pure_ocs_ksp_greedy,0.973
spread0ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,47,pure_ocs_pruned,0.952
spread0ms,47,ocs_eps_pruned,0.966
spread0ms,47,ocs_eps_large_small,1.839
spread0ms,47,ocs_eps_preset_greedy,1.206
spread0ms,47,pure_ocs_3hop_preset,0.952
