scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1645.255,2.291,1645.255,2.291,80,0
pure_ocs_ksp,100.0,951.600,1.325,951.600,1.325,80,0
eps_ecmp,100.0,648.210,0.902,648.210,0.902,80,0
ocs_eps_large_small,100.0,863.757,1.203,863.757,1.203,80,0
pure_ocs_ksp_greedy,100.0,876.928,1.221,876.928,1.221,80,0
ocs_eps_preset_greedy,100.0,697.932,0.972,697.932,0.972,80,0
ocs_eps_preset_dynamic_greedy,100.0,718.289,1.000,718.289,1.000,80,0
pure_ocs_3hop_preset,100.0,767.820,1.069,767.820,1.069,80,0
pure_ocs_pruned,100.0,767.820,1.069,767.820,1.069,80,0
ocs_eps_pruned,100.0,722.445,1.006,722.445,1.006,80,0
