scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2188.047,1.035,2188.047,1.035,40,0
pure_ocs_ksp,100.0,2733.566,1.293,2733.566,1.293,40,0
eps_ecmp,100.0,1313.934,0.621,1313.934,0.621,40,0
ocs_eps_large_small,100.0,3667.055,1.734,3667.055,1.734,40,0
pure_ocs_ksp_greedy,100.0,2385.853,1.128,2385.853,1.128,40,0
ocs_eps_preset_greedy,100.0,2917.445,1.380,2917.445,1.380,40,0
ocs_eps_preset_dynamic_greedy,100.0,2114.303,1.000,2114.303,1.000,40,0
pure_ocs_3hop_preset,100.0,2437.803,1.153,2437.803,1.153,40,0
pure_ocs_pruned,100.0,2437.803,1.153,2437.803,1.153,40,0
ocs_eps_pruned,100.0,1773.513,0.839,1773.513,0.839,40,0
