scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,1951.472,1.518,1951.472,1.518,80,0
pure_ocs_ksp,99.0,1367.860,1.064,1367.860,1.064,80,0
eps_ecmp,99.0,1468.586,1.142,1468.586,1.142,80,0
ocs_eps_large_small,99.0,1482.611,1.153,1482.611,1.153,80,0
pure_ocs_ksp_greedy,99.0,1428.662,1.111,1428.662,1.111,80,0
ocs_eps_preset_greedy,99.0,1157.706,0.900,1157.706,0.900,80,0
ocs_eps_preset_dynamic_greedy,99.0,1285.767,1.000,1285.767,1.000,80,0
pure_ocs_3hop_preset,99.0,1268.925,0.987,1268.925,0.987,80,0
pure_ocs_pruned,99.0,1268.925,0.987,1268.925,0.987,80,0
ocs_eps_pruned,99.0,2017.264,1.569,2017.264,1.569,80,0
