scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,4245.159,1.426,4245.159,1.426,80,0
pure_ocs_ksp,99.0,4405.151,1.479,4405.151,1.479,80,0
eps_ecmp,99.0,2404.379,0.807,2404.379,0.807,80,0
ocs_eps_large_small,99.0,6701.529,2.251,6701.529,2.251,80,0
pure_ocs_ksp_greedy,99.0,4017.049,1.349,4017.049,1.349,80,0
ocs_eps_preset_greedy,99.0,4428.063,1.487,4428.063,1.487,80,0
ocs_eps_preset_dynamic_greedy,99.0,2977.794,1.000,2977.794,1.000,80,0
pure_ocs_3hop_preset,99.0,4800.079,1.612,4800.079,1.612,80,0
pure_ocs_pruned,99.0,4800.079,1.612,4800.079,1.612,80,0
ocs_eps_pruned,99.0,2603.334,0.874,2603.334,0.874,80,0
