scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.304,17,17,17
pure_ocs_ksp,1.456,17,17,17
eps_ecmp,0.693,17,17,17
ocs_eps_large_small,1.312,17,17,17
pure_ocs_ksp_greedy,1.264,17,17,17
ocs_eps_preset_greedy,2.269,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.897,17,17,17
pure_ocs_pruned,1.897,17,17,17
ocs_eps_pruned,1.257,17,17,17
