seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.304
42,pure_ocs_ksp,1.167
42,eps_ecmp,1.280
42,pure_ocs_ksp_greedy,1.104
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.999
42,ocs_eps_pruned,1.193
42,ocs_eps_large_small,1.179
42,ocs_eps_preset_greedy,1.454
42,pure_ocs_3hop_preset,0.999
43,ocs_eps_global_ksp,1.090
43,pure_ocs_ksp,0.942
43,eps_ecmp,1.023
43,pure_ocs_ksp_greedy,0.877
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.198
43,ocs_eps_pruned,1.083
43,ocs_eps_large_small,1.047
43,ocs_eps_preset_greedy,1.465
43,pure_ocs_3hop_preset,1.198
44,ocs_eps_global_ksp,0.900
44,pure_ocs_ksp,0.917
44,eps_ecmp,0.622
44,pure_ocs_ksp_greedy,0.917
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,0.907
44,ocs_eps_pruned,0.663
44,ocs_eps_large_small,0.700
44,ocs_eps_preset_greedy,0.866
44,pure_ocs_3hop_preset,0.907
45,ocs_eps_global_ksp,0.951
45,pure_ocs_ksp,0.903
45,eps_ecmp,0.945
45,pure_ocs_ksp_greedy,0.758
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.074
45,ocs_eps_pruned,0.910
45,ocs_eps_large_small,0.838
45,ocs_eps_preset_greedy,0.912
45,pure_ocs_3hop_preset,1.074
46,ocs_eps_global_ksp,1.198
46,pure_ocs_ksp,0.936
46,eps_ecmp,1.049
46,pure_ocs_ksp_greedy,0.999
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.029
46,ocs_eps_pruned,1.070
46,ocs_eps_large_small,0.770
46,ocs_eps_preset_greedy,0.959
46,pure_ocs_3hop_preset,1.029
47,ocs_eps_global_ksp,1.198
47,pure_ocs_ksp,0.949
47,eps_ecmp,1.025
47,pure_ocs_ksp_greedy,0.769
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.106
47,ocs_eps_pruned,0.820
47,ocs_eps_large_small,0.964
47,ocs_eps_preset_greedy,1.002
47,pure_ocs_3hop_preset,1.106
48,ocs_eps_global_ksp,0.857
48,pure_ocs_ksp,0.960
48,eps_ecmp,0.923
48,pure_ocs_ksp_greedy,0.975
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,0.849
48,ocs_eps_pruned,0.927
48,ocs_eps_large_small,0.753
48,ocs_eps_preset_greedy,0.846
48,pure_ocs_3hop_preset,0.849
49,ocs_eps_global_ksp,1.251
49,pure_ocs_ksp,1.135
49,eps_ecmp,1.101
49,pure_ocs_ksp_greedy,1.117
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.137
49,ocs_eps_pruned,1.247
49,ocs_eps_large_small,1.152
49,ocs_eps_preset_greedy,1.003
49,pure_ocs_3hop_preset,1.137
50,ocs_eps_global_ksp,1.055
50,pure_ocs_ksp,1.318
50,eps_ecmp,1.093
50,pure_ocs_ksp_greedy,0.912
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.912
50,ocs_eps_pruned,0.931
50,ocs_eps_large_small,0.938
50,ocs_eps_preset_greedy,1.091
50,pure_ocs_3hop_preset,0.912
51,ocs_eps_global_ksp,0.907
51,pure_ocs_ksp,1.078
51,eps_ecmp,1.240
51,pure_ocs_ksp_greedy,0.917
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.935
51,ocs_eps_pruned,0.916
51,ocs_eps_large_small,1.489
51,ocs_eps_preset_greedy,0.843
51,pure_ocs_3hop_preset,0.935
