scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,0.965,0.217
pure_ocs_ksp,10,0.958,0.151
eps_ecmp,10,1.019,0.254
pure_ocs_ksp_greedy,10,0.900,0.140
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,0.987,0.151
ocs_eps_pruned,10,0.921,0.228
ocs_eps_large_small,10,0.985,0.248
ocs_eps_preset_greedy,10,0.965,0.283
pure_ocs_3hop_preset,10,0.987,0.151
