scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,3619.756400,1.846827,3619.756400,1.846827,80,0
pure_ocs_ksp,95.000000,2059.154333,1.050596,2059.154333,1.050596,80,0
eps_ecmp,95.000000,2031.727529,1.036603,2031.727529,1.036603,80,0
ocs_eps_large_small,95.000000,2213.501881,1.129346,2213.501881,1.129346,80,0
pure_ocs_ksp_greedy,95.000000,1926.427187,0.982878,1926.427187,0.982878,80,0
ocs_eps_preset_greedy,95.000000,2006.255878,1.023607,2006.255878,1.023607,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1959.986282,1.000000,1959.986282,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1851.966206,0.944887,1851.966206,0.944887,80,0
pure_ocs_pruned,95.000000,1851.966206,0.944887,1851.966206,0.944887,80,0
ocs_eps_pruned,95.000000,2029.777899,1.035608,2029.777899,1.035608,80,0
