scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2424.587364,1.992281,2424.587364,1.992281,80,0
pure_ocs_ksp,100.000000,1448.046915,1.189858,1448.046915,1.189858,80,0
eps_ecmp,100.000000,1203.585656,0.988985,1203.585656,0.988985,80,0
ocs_eps_large_small,100.000000,1390.379239,1.142473,1390.379239,1.142473,80,0
pure_ocs_ksp_greedy,100.000000,1308.691970,1.075351,1308.691970,1.075351,80,0
ocs_eps_preset_greedy,100.000000,1224.772377,1.006394,1224.772377,1.006394,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1216.990858,1.000000,1216.990858,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1216.826305,0.999865,1216.826305,0.999865,80,0
pure_ocs_pruned,100.000000,1216.826305,0.999865,1216.826305,0.999865,80,0
ocs_eps_pruned,100.000000,1305.290598,1.072556,1305.290598,1.072556,80,0
