scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,2772.160,1.225,2772.160,1.225,80,0
helios_t20,99.0,2338.357,1.033,2338.357,1.033,80,0
helios_t30,99.0,2215.574,0.979,2215.574,0.979,80,0
helios_t40,99.0,2800.872,1.238,2800.872,1.238,80,0
helios_t50,99.0,3483.113,1.539,3483.113,1.539,80,0
helios_t60,99.0,2231.230,0.986,2231.230,0.986,80,0
helios_t70,99.0,2649.104,1.171,2649.104,1.171,80,0
helios_t80,99.0,4289.728,1.896,4289.728,1.896,80,0
helios_t90,99.0,3535.299,1.562,3535.299,1.562,80,0
hyacinth_dynamic,99.0,2262.855,1.000,2262.855,1.000,80,0
hyacinth_preset_t10,99.0,2615.464,1.156,2615.464,1.156,80,0
hyacinth_preset_t20,99.0,2117.790,0.936,2117.790,0.936,80,0
hyacinth_preset_t30,99.0,2955.796,1.306,2955.796,1.306,80,0
hyacinth_preset_t40,99.0,2163.108,0.956,2163.108,0.956,80,0
hyacinth_preset_t50,99.0,2428.889,1.073,2428.889,1.073,80,0
hyacinth_preset_t60,99.0,2901.726,1.282,2901.726,1.282,80,0
hyacinth_preset_t70,99.0,2990.798,1.322,2990.798,1.322,80,0
hyacinth_preset_t80,99.0,4082.892,1.804,4082.892,1.804,80,0
hyacinth_preset_t90,99.0,3980.064,1.759,3980.064,1.759,80,0
