scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3651.477,1.245,3651.477,1.245,48,0
pure_ocs_ksp,100.0,3613.881,1.232,3613.881,1.232,48,0
eps_ecmp,100.0,1802.454,0.615,1802.454,0.615,48,0
ocs_eps_large_small,100.0,5695.081,1.942,5695.081,1.942,48,0
pure_ocs_ksp_greedy,100.0,3646.395,1.244,3646.395,1.244,48,0
ocs_eps_preset_greedy,100.0,4529.614,1.545,4529.614,1.545,48,0
ocs_eps_preset_dynamic_greedy,100.0,2932.321,1.000,2932.321,1.000,48,0
pure_ocs_3hop_preset,100.0,3810.821,1.300,3810.821,1.300,48,0
pure_ocs_pruned,100.0,3810.821,1.300,3810.821,1.300,48,0
ocs_eps_pruned,100.0,2984.101,1.018,2984.101,1.018,48,0
